kind,symbol,ex_date,old_rate,new_rate,ratio
reverse_splits,SIERF,2022-03-02,5,1,0.2
reverse_splits,SIFY,2024-10-04,6,1,0.1666666667
reverse_splits,SIGY,2024-01-31,40,1,0.025
reverse_splits,SIJ,2021-01-21,2,1,0.5
reverse_splits,SIJ,2021-05-25,2,1,0.5
reverse_splits,SIJ,2025-06-12,2,1,0.5
reverse_splits,SIJ,2026-05-28,2,1,0.5
reverse_splits,SILEF,2022-01-18,10,1,0.1
reverse_splits,SILFF,2022-06-17,20,1,0.05
reverse_splits,SILO,2022-09-15,50,1,0.02
reverse_splits,SILO,2026-06-03,15,1,0.06666666667
reverse_splits,SIML,2021-06-11,150,1,0.006666666667
reverse_splits,SINC,2025-09-15,100000,1,1e-05
reverse_splits,SING,2021-03-26,75,1,0.01333333333
reverse_splits,SING,2023-07-20,400,1,0.0025
reverse_splits,SING,2024-08-15,100,1,0.01
reverse_splits,SINO,2020-07-07,5,1,0.2
reverse_splits,SINT,2019-07-29,30,1,0.03333333333
reverse_splits,SINT,2022-12-20,100,1,0.01
reverse_splits,SINT,2024-05-28,200,1,0.005
reverse_splits,SIR,2018-12-28,1,0.502509,0.502509
reverse_splits,SIRC,2024-01-23,150,1,0.006666666667
reverse_splits,SIRI,2024-09-10,10,1,0.1
reverse_splits,SISI,2024-02-16,10,1,0.1
reverse_splits,SISI,2024-11-12,24,1,0.04166666667
reverse_splits,SISI,2025-08-11,50,1,0.02
reverse_splits,SITC,2024-08-19,4,1,0.25
reverse_splits,SIXWF,2023-09-12,7,1,0.1428571429
reverse_splits,SKF,2021-01-21,2,1,0.5
reverse_splits,SKF,2022-01-13,2,1,0.5
reverse_splits,SKF,2024-11-07,4,1,0.25
reverse_splits,SKHRF,2020-09-04,8,1,0.125
reverse_splits,SKIL,2023-10-02,20,1,0.05
reverse_splits,SKK,2026-04-06,10,1,0.1
reverse_splits,SKKRF,2023-07-10,5,1,0.2
reverse_splits,SKLZ,2023-06-26,20,1,0.05
reverse_splits,SKM,2021-11-30,10,6.073625,0.6073625
reverse_splits,SKREF,2021-06-10,4,1,0.25
reverse_splits,SKYE,2023-09-08,250,1,0.004
reverse_splits,SKYE,2026-08-24,8,1,0.125
reverse_splits,SKYI,2026-01-30,100,1,0.01
reverse_splits,SKYQ,2026-03-16,8,1,0.125
reverse_splits,SKYS,2019-11-08,2.5,1,0.4
reverse_splits,SLAI,2026-07-06,7,1,0.1428571429
forward_splits,SLCJY,2023-12-27,1,2,2
reverse_splits,SLCNF,2026-04-07,5,1,0.2
reverse_splits,SLDB,2022-10-28,15,1,0.06666666667
reverse_splits,SLDGF,2022-09-28,5,1,0.2
reverse_splits,SLE,2025-06-23,40,1,0.025
reverse_splits,SLE,2026-01-23,12,1,0.08333333333
reverse_splits,SLG,2021-01-21,1.02918,1,0.9716473309
reverse_splits,SLG,2022-01-24,1.0306,1,0.9703085581
reverse_splits,SLGD,2024-08-05,20,1,0.05
reverse_splits,SLGG,2023-09-11,20,1,0.05
reverse_splits,SLGL,2025-05-05,10,1,0.1
reverse_splits,SLGWF,2022-03-03,6,1,0.1666666667
reverse_splits,SLGX,2020-08-11,4,1,0.25
reverse_splits,SLLTF,2022-05-26,10,1,0.1
reverse_splits,SLMT,2026-05-14,10,1,0.1
reverse_splits,SLMZF,2024-07-18,4,1,0.25
reverse_splits,SLNH,2023-10-16,25,1,0.04
reverse_splits,SLNO,2022-08-26,15,1,0.06666666667
reverse_splits,SLON,2026-05-28,5,1,0.2
reverse_splits,SLRX,2022-10-17,25,1,0.04
reverse_splits,SLRX,2024-06-17,8,1,0.125
reverse_splits,SLRX,2025-08-18,15,1,0.06666666667
reverse_splits,SLS,2019-11-08,50,1,0.02
reverse_splits,SLTFF,2023-04-26,10,1,0.1
reverse_splits,SLVO,2022-09-27,20,1,0.05
reverse_splits,SLXN,2024-11-29,9,1,0.1111111111
reverse_splits,SLXN,2025-07-29,15,1,0.06666666667
reverse_splits,SLXN,2026-05-29,10,1,0.1
forward_splits,SLY,2018-06-13,1,2,2
forward_splits,SLYG,2018-06-13,1,4,4
reverse_splits,SLYQF,2023-01-24,10,1,0.1
forward_splits,SLYV,2018-06-13,1,2,2
reverse_splits,SMATF,2020-05-22,20,1,0.05
reverse_splits,SMATF,2021-09-15,20,1,0.05
forward_splits,SMCI,2024-10-01,1,10,10
reverse_splits,SMCL,2026-05-01,20,1,0.05
forward_splits,SMCL,2026-06-26,1,3,3
reverse_splits,SMCX,2024-11-18,20,1,0.05
reverse_splits,SMCX,2026-03-19,2,1,0.5
reverse_splits,SMCZ,2025-12-09,8,1,0.125
reverse_splits,SMDD,2020-04-21,4,1,0.25
reverse_splits,SMDD,2021-01-21,2,1,0.5
reverse_splits,SMDD,2021-05-25,4,1,0.25
reverse_splits,SMDD,2025-06-12,2,1,0.5
reverse_splits,SMDM,2022-05-24,30,1,0.03333333333
reverse_splits,SMDXF,2020-08-05,2,1,0.5
reverse_splits,SMDXF,2021-06-04,6,1,0.1666666667
forward_splits,SMERY,2026-06-23,1,5,5
reverse_splits,SMFL,2023-04-24,50,1,0.02
reverse_splits,SMFL,2023-08-02,3,1,0.3333333333
reverse_splits,SMFL,2023-10-27,3,1,0.3333333333
reverse_splits,SMFL,2024-04-22,7,1,0.1428571429
forward_splits,SMH,2023-05-05,1,2,2
reverse_splits,SMLP,2020-11-10,15,1,0.06666666667
reverse_splits,SMN,2018-05-24,2,1,0.5
reverse_splits,SMN,2021-05-25,2,1,0.5
reverse_splits,SMN,2024-11-07,2,1,0.5
reverse_splits,SMN,2026-05-28,2,1,0.5
reverse_splits,SMPBF,2020-06-23,20,1,0.05
reverse_splits,SMPR,2021-05-19,50,1,0.02
reverse_splits,SMREF,2024-02-08,3,1,0.3333333333
reverse_splits,SMRVF,2021-12-15,3,1,0.3333333333
reverse_splits,SMRVF,2025-12-08,2,1,0.5
reverse_splits,SMSI,2024-04-11,8,1,0.125
reverse_splits,SMSI,2026-06-05,5,1,0.2
reverse_splits,SMST,2024-11-18,5,1,0.2
reverse_splits,SMST,2025-05-23,20,1,0.05
reverse_splits,SMTK,2023-09-21,35,1,0.02857142857
reverse_splits,SMTK,2026-08-21,50,1,0.02
forward_splits,SMTOY,2026-07-02,1,8,8
reverse_splits,SMU,2025-12-02,5,1,0.2
reverse_splits,SMU,2026-03-10,3,1,0.3333333333
reverse_splits,SMUP,2026-04-08,25,1,0.04
reverse_splits,SMX,2023-08-21,22,1,0.04545454545
reverse_splits,SMX,2024-07-15,75,1,0.01333333333
reverse_splits,SMX,2025-01-15,28.5,1,0.0350877193
reverse_splits,SMX,2025-06-16,4.1,1,0.243902439
reverse_splits,SMX,2025-08-07,7,1,0.1428571429
reverse_splits,SMX,2025-10-23,10.89958,1,0.09174665446
reverse_splits,SMX,2025-11-18,8,1,0.125
reverse_splits,SMX,2026-02-17,4.8828125,1,0.2048
reverse_splits,SMX,2026-05-11,20,1,0.05
reverse_splits,SMX,2026-06-01,2.285,1,0.4376367615
reverse_splits,SMXT,2026-08-13,12,1,0.08333333333
reverse_splits,SNAL,2026-07-06,5,1,0.2
reverse_splits,SNAX,2023-07-14,15,1,0.06666666667
reverse_splits,SNBH,2026-01-02,30,1,0.03333333333
reverse_splits,SNCA,2021-04-28,6,1,0.1666666667
reverse_splits,SNCE,2023-12-08,20,1,0.05
reverse_splits,SNCR,2023-12-11,9,1,0.1111111111
reverse_splits,SNDL,2022-07-26,10,1,0.1
reverse_splits,SNDQ,2026-07-21,10,1,0.1
forward_splits,SNDU,2026-06-08,1,3,3
reverse_splits,SNDY,2020-12-01,250,1,0.004
reverse_splits,SNES,2020-02-05,20,1,0.05
reverse_splits,SNES,2022-11-16,20,1,0.05
reverse_splits,SNES,2023-11-17,12,1,0.08333333333
reverse_splits,SNES,2024-07-25,10,1,0.1
forward_splits,SNEX,2023-11-27,2,3,1.5
forward_splits,SNEX,2025-03-24,2,3,1.5
forward_splits,SNEX,2026-03-23,1,1.5,1.5
forward_splits,SNEX,2026-07-20,1,1.5,1.5
reverse_splits,SNGX,2023-02-10,15,1,0.06666666667
reverse_splits,SNGX,2024-06-06,16,1,0.0625
reverse_splits,SNLRF,2021-05-31,3,1,0.3333333333
reverse_splits,SNMCY,2025-03-24,10000,8511,0.8511
reverse_splits,SNMP,2023-07-18,30,1,0.03333333333
reverse_splits,SNOA,2019-06-20,9,1,0.1111111111
reverse_splits,SNOA,2024-08-30,20,1,0.05
reverse_splits,SNPW,2024-02-16,4000,1,0.00025
reverse_splits,SNPX,2021-05-19,4,1,0.25
reverse_splits,SNPX,2024-04-05,25,1,0.04
reverse_splits,SNR,2018-11-15,4,1,0.25
reverse_splits,SNRAF,2020-09-25,10,1,0.1
forward_splits,SNRAF,2022-02-08,1,3,3
forward_splits,SNROY,2026-04-02,1,1.25,1.25
reverse_splits,SNSE,2025-06-17,20,1,0.05
reverse_splits,SNSS,2020-09-03,10,1,0.1
reverse_splits,SNSS,2021-02-25,3.5,1,0.2857142857
reverse_splits,SNTG,2022-08-11,5,1,0.2
reverse_splits,SNTI,2024-07-18,10,1,0.1
reverse_splits,SNWV,2024-10-18,375,1,0.002666666667
forward_splits,SNXX,2026-06-03,1,8,8
reverse_splits,SNYR,2024-09-13,11.9,1,0.08403361345
reverse_splits,SOAEX,2018-04-20,3,1,0.3333333333
reverse_splits,SOAEX,2020-04-17,3,1,0.3333333333
reverse_splits,SOAR,2025-02-24,25,1,0.04
reverse_splits,SOBR,2022-04-28,3,1,0.3333333333
reverse_splits,SOBR,2024-10-02,110,1,0.009090909091
reverse_splits,SOBR,2025-04-04,10,1,0.1
reverse_splits,SOCJF,2023-02-21,10,1,0.1
reverse_splits,SOFSF,2021-12-17,4,1,0.25
forward_splits,SOHGY,2023-07-05,1,2.5,2.5
reverse_splits,SOLCF,2026-01-14,10,1,0.1
reverse_splits,SOLS,2020-11-02,120,1,0.008333333333
reverse_splits,SOLT,2026-02-27,20,1,0.05
forward_splits,SOMC,2021-05-17,1,2,2
reverse_splits,SOND,2023-09-21,20,1,0.05
reverse_splits,SONG,2025-10-30,1000000,1,1e-06
reverse_splits,SONG,2025-12-22,1000000,1,1e-06
reverse_splits,SONM,2021-09-16,10,1,0.1
reverse_splits,SONM,2024-07-18,10,1,0.1
reverse_splits,SONM,2025-10-27,18,1,0.05555555556
reverse_splits,SONN,2022-09-19,14,1,0.07142857143
reverse_splits,SONN,2023-09-01,22,1,0.04545454545
reverse_splits,SONN,2024-09-30,8,1,0.125
reverse_splits,SONXD,2024-11-08,200,1,0.005
forward_splits,SONY,2024-10-09,1,5,5
reverse_splits,SOPA,2024-05-01,15,1,0.06666666667
reverse_splits,SOPIX,2023-03-13,5,1,0.2
reverse_splits,SOPSX,2023-03-13,5,1,0.2
reverse_splits,SOS,2022-07-06,50,1,0.02
reverse_splits,SOS,2024-11-19,15,1,0.06666666667
reverse_splits,SOUX,2026-03-18,4,1,0.25
reverse_splits,SOWG,2026-04-24,15,1,0.06666666667
forward_splits,SOXL,2021-03-02,1,15,15
reverse_splits,SOXS,2019-06-28,10,1,0.1
reverse_splits,SOXS,2020-08-28,12,1,0.08333333333
reverse_splits,SOXS,2022-03-28,10,1,0.1
reverse_splits,SOXS,2024-04-15,10,1,0.1
reverse_splits,SOXS,2026-03-05,20,1,0.05
reverse_splits,SOXS,2026-07-15,10,1,0.1
forward_splits,SOXX,2024-03-07,1,3,3
reverse_splits,SPAQ.U,2020-10-30,1,0.333333,0.333333
reverse_splits,SPCB,2022-11-23,10,1,0.1
reverse_splits,SPCB,2024-08-22,20,1,0.05
reverse_splits,SPCE,2024-06-17,20,1,0.05
reverse_splits,SPEC,2022-08-26,4,1,0.25
reverse_splits,SPEX,2019-05-10,4.25,1,0.2352941176
reverse_splits,SPEYF,2024-06-28,10,1,0.1
reverse_splits,SPGC,2024-07-30,10,1,0.1
reverse_splits,SPGZ,2021-12-15,10,1,0.1
reverse_splits,SPHL,2025-12-02,8,1,0.125
reverse_splits,SPI,2018-11-16,10,1,0.1
reverse_splits,SPIR,2023-08-31,8,1,0.125
reverse_splits,SPKTF,2022-10-31,5,1,0.2
reverse_splits,SPLIF,2021-09-02,20,1,0.05
reverse_splits,SPLN,2020-09-16,20,1,0.05
reverse_splits,SPODF,2026-05-08,15,1,0.06666666667
reverse_splits,SPOI,2022-03-29,1000,1,0.001
reverse_splits,SPOXF,2020-05-28,10,1,0.1
reverse_splits,SPPL,2025-04-07,8,1,0.125
reverse_splits,SPRBD,2025-08-07,75,1,0.01333333333
reverse_splits,SPRC,2023-09-28,26,1,0.03846153846
reverse_splits,SPRC,2025-07-03,21,1,0.04761904762
reverse_splits,SPRC,2026-03-04,9,1,0.1111111111
reverse_splits,SPRU,2023-10-09,8,1,0.125
reverse_splits,SPRV,2020-12-16,1000,1,0.001
forward_splits,SPSC,2019-08-23,1,2,2
reverse_splits,SPVNF,2021-08-13,50,1,0.02
forward_splits,SPXE,2024-04-10,1,2,2
forward_splits,SPXN,2024-04-10,1,2,2
reverse_splits,SPXS,2021-01-11,10,1,0.1
reverse_splits,SPXS,2025-09-29,10,1,0.1
reverse_splits,SPXU,2018-05-24,4,1,0.25
reverse_splits,SPXU,2021-01-21,5,1,0.2
reverse_splits,SPXU,2024-04-10,5,1,0.2
reverse_splits,SPXU,2025-11-20,4,1,0.25
forward_splits,SPXV,2024-04-10,1,2,2
reverse_splits,SPYQ,2025-06-03,5,1,0.2
forward_splits,SPYU,2026-02-24,1,2,2
forward_splits,SPYX,2023-01-12,1,3,3
reverse_splits,SPZI,2025-07-01,15,1,0.06666666667
reverse_splits,SQBG,2020-07-27,40,1,0.025
reverse_splits,SQFT,2025-05-19,10,1,0.1
reverse_splits,SQL,2023-08-31,40,1,0.025
forward_splits,SQNNY,2025-10-20,1,3,3
reverse_splits,SQNS,2019-11-29,4,1,0.25
reverse_splits,SQNS,2024-10-09,2.5,1,0.4
reverse_splits,SQNS,2025-09-17,10,1,0.1
reverse_splits,SQQQ,2019-05-24,4,1,0.25
reverse_splits,SQQQ,2020-08-18,5,1,0.2
reverse_splits,SQQQ,2022-01-13,5,1,0.2
reverse_splits,SQQQ,2024-11-07,5,1,0.2
reverse_splits,SQQQ,2025-11-20,5,1,0.2
reverse_splits,SQZB,2023-07-07,10,1,0.1
reverse_splits,SRBFX,2020-09-14,4,1,0.25
reverse_splits,SRC,2018-06-01,1,0.1,0.1
reverse_splits,SRC,2018-12-13,5,1,0.2
reverse_splits,SRCAF,2022-05-16,10,1,0.1
reverse_splits,SRCO,2020-12-30,100,1,0.01
reverse_splits,SRCRF,2023-11-24,9,1,0.1111111111
forward_splits,SRE,2023-08-22,1,2,2
reverse_splits,SRET,2022-12-20,3,1,0.3333333333
reverse_splits,SRFM,2024-08-19,7,1,0.1428571429
reverse_splits,SRGA,2022-05-17,30,1,0.03333333333
reverse_splits,SRKZF,2023-01-23,3,1,0.3333333333
reverse_splits,SRMMF,2020-10-07,3,1,0.3333333333
forward_splits,SRNW,2022-12-16,1,5,5
reverse_splits,SRRA,2020-01-23,40,1,0.025
reverse_splits,SRRCF,2024-11-11,10,1,0.1
reverse_splits,SRRIX,2020-08-03,5,1,0.2
reverse_splits,SRS,2021-05-25,2,1,0.5
reverse_splits,SRS,2024-11-07,4,1,0.25
reverse_splits,SRTY,2021-01-21,5,1,0.2
reverse_splits,SRTY,2022-01-13,5,1,0.2
reverse_splits,SRTY,2025-11-20,4,1,0.25
reverse_splits,SRV,2020-06-15,4,1,0.25
reverse_splits,SRXH,2026-07-06,60,1,0.01666666667
reverse_splits,SRZN,2023-12-14,15,1,0.06666666667
reverse_splits,SSAFX,2020-04-20,10,1,0.1
reverse_splits,SSEYX,2020-04-20,20,1,0.05
reverse_splits,SSG,2018-05-24,2,1,0.5
reverse_splits,SSG,2019-05-24,2,1,0.5
reverse_splits,SSG,2020-08-18,4,1,0.25
reverse_splits,SSG,2021-05-25,4,1,0.25
reverse_splits,SSG,2024-04-10,5,1,0.2
reverse_splits,SSG,2024-11-07,5,1,0.2
reverse_splits,SSG,2025-11-20,4,1,0.25
reverse_splits,SSGVX,2020-04-20,10,1,0.1
reverse_splits,SSKN,2024-06-07,10,1,0.1
reverse_splits,SSLJ,2019-04-09,5,1,0.2
reverse_splits,SSMHX,2020-04-20,20,1,0.05
forward_splits,SSO,2020-08-18,1,2,2
forward_splits,SSO,2022-01-13,1,2,2
forward_splits,SSO,2025-11-20,1,2,2
reverse_splits,SSOK,2021-07-16,1000,1,0.001
reverse_splits,SSOL,2020-12-17,50,1,0.02
reverse_splits,SSRSF,2023-09-08,10,1,0.1
reverse_splits,SST,2025-06-12,10,1,0.1
forward_splits,SSUMY,2026-07-10,1,4,4
reverse_splits,SSYRF,2024-08-23,5,1,0.2
reverse_splits,STAF,2018-01-04,5,1,0.2
reverse_splits,STAF,2021-07-01,6,1,0.1666666667
reverse_splits,STAF,2022-06-24,10,1,0.1
reverse_splits,STAF,2024-06-26,10,1,0.1
reverse_splits,STAI,2025-12-16,20,1,0.05
reverse_splits,STAR,2023-03-31,1,0.16,0.16
reverse_splits,STBX,2024-10-31,16,1,0.0625
reverse_splits,STBX,2025-03-03,10,1,0.1
reverse_splits,STBX,2025-04-15,14,1,0.07142857143
reverse_splits,STCN,2023-06-22,1,0.10714275,0.10714275
reverse_splits,STCXF,2024-07-18,13,1,0.07692307692
reverse_splits,STEM,2025-06-23,20,1,0.05
reverse_splits,STFS,2026-03-13,40,1,0.025
reverse_splits,STG,2021-08-31,25,2,0.08
forward_splits,STGC,2024-05-09,1,20,20
forward_splits,STHH,2026-07-14,1,10,10
reverse_splits,STI,2025-05-12,50,1,0.02
forward_splits,STIFF,2025-11-14,1,4,4
reverse_splits,STIXF,2026-04-02,200,1,0.005
reverse_splits,STKH,2024-04-04,10,1,0.1
reverse_splits,STKH,2025-04-28,5,1,0.2
reverse_splits,STKH,2025-09-10,8,1,0.125
reverse_splits,STKH,2026-07-27,3,1,0.3333333333
reverse_splits,STKXF,2024-10-18,10,1,0.1
reverse_splits,STLY,2021-07-21,12,1,0.08333333333
reverse_splits,STMGF,2021-12-31,30,1,0.03333333333
reverse_splits,STMH,2024-02-01,100,1,0.01
reverse_splits,STNG,2019-01-18,10,1,0.1
reverse_splits,STRC,2023-07-06,6,1,0.1666666667
reverse_splits,STRM,2024-10-04,15,1,0.06666666667
reverse_splits,STRO,2025-12-03,10,1,0.1
reverse_splits,STRR,2024-06-17,5,1,0.2
reverse_splits,STSBF,2022-06-22,5,1,0.2
reverse_splits,STSM,2026-03-20,3,1,0.3333333333
reverse_splits,STSS,2024-10-16,22,1,0.04545454545
reverse_splits,STSS,2025-04-28,300,1,0.003333333333
reverse_splits,STUPF,2023-07-06,3,1,0.3333333333
reverse_splits,STVGF,2021-12-20,2,1,0.5
reverse_splits,SUFCX,2025-04-02,3,1,0.3333333333
reverse_splits,SUGP,2025-08-25,10,1,0.1
reverse_splits,SUGP,2026-08-06,5,1,0.2
reverse_splits,SUIC,2023-07-25,10,1,0.1
reverse_splits,SUMR,2020-03-16,9,1,0.1111111111
reverse_splits,SUNE,2025-04-21,200,1,0.005
reverse_splits,SUNL,2023-08-23,20,1,0.05
reverse_splits,SUNW,2019-08-30,7,1,0.1428571429
reverse_splits,SURG,2021-11-02,50,1,0.02
reverse_splits,SURJF,2020-05-25,10,1,0.1
forward_splits,SUSA,2020-12-07,1,2,2
forward_splits,SUTNY,2026-08-04,1,1.6,1.6
forward_splits,SUZ,2019-09-24,1,2,2
reverse_splits,SVBL,2020-09-18,8,1,0.125
forward_splits,SVBT,2022-03-11,1,2,2
reverse_splits,SVC,2026-07-07,5,1,0.2
reverse_splits,SVFD,2023-10-06,7,1,0.1428571429
reverse_splits,SVMB,2024-02-09,200,1,0.005
reverse_splits,SVMH,2025-01-15,50,1,0.02
reverse_splits,SVMMF,2020-07-07,15,1,0.06666666667
forward_splits,SVNDY,2024-03-04,2,3,1.5
reverse_splits,SVRE,2024-10-28,18,1,0.05555555556
reverse_splits,SVRE,2025-02-21,13.33333333,1,0.075
reverse_splits,SVRE,2025-06-11,3,1,0.3333333333
reverse_splits,SVRE,2025-12-10,3,1,0.3333333333
reverse_splits,SVRE,2026-02-25,4,1,0.25
reverse_splits,SVRN,2026-03-30,20,1,0.05
reverse_splits,SVTNF,2025-10-20,2,1,0.5
reverse_splits,SVUIX,2025-04-02,8,1,0.125
reverse_splits,SVXY,2018-09-18,4,1,0.25
forward_splits,SVXY,2024-04-11,1,2,2
reverse_splits,SWHI,2020-09-29,2500,1,0.0004
reverse_splits,SWI,2021-07-30,2,1,0.5
forward_splits,SWMAY,2021-05-12,1,5,5
reverse_splits,SWVL,2023-01-26,25,1,0.04
reverse_splits,SXNTF,2022-10-18,10,1,0.1
reverse_splits,SXTC,2021-02-22,4,1,0.25
reverse_splits,SXTC,2022-05-19,20,1,0.05
reverse_splits,SXTC,2023-10-05,25,1,0.04
reverse_splits,SXTC,2025-02-25,8,1,0.125
reverse_splits,SXTC,2026-02-03,150,1,0.006666666667
reverse_splits,SXTC,2026-08-10,80,1,0.0125
reverse_splits,SXTP,2024-08-12,12,1,0.08333333333
reverse_splits,SXTP,2025-02-24,5,1,0.2
reverse_splits,SXTP,2026-01-20,4,1,0.25
reverse_splits,SYATF,2020-09-25,145,1,0.006896551724
reverse_splits,SYBX,2023-09-28,15,1,0.06666666667
reverse_splits,SYHMY,2023-10-16,5,1,0.2
reverse_splits,SYITF,2022-02-03,10,1,0.1
reverse_splits,SYN,2018-08-13,35,1,0.02857142857
reverse_splits,SYN,2022-07-25,10,1,0.1
reverse_splits,SYRS,2022-09-19,10,1,0.1
reverse_splits,SYSX,2023-08-07,1000,1,0.001
reverse_splits,SYTA,2023-08-09,100,1,0.01
reverse_splits,SYTA,2023-12-04,7,1,0.1428571429
reverse_splits,SYTA,2024-08-02,18,1,0.05555555556
reverse_splits,SYTA,2024-12-27,10,1,0.1
reverse_splits,SYTA,2025-10-07,4,1,0.25
reverse_splits,SZC,2020-06-15,4,1,0.25
reverse_splits,SZK,2020-08-18,2,1,0.5
reverse_splits,SZK,2021-05-25,2,1,0.5
reverse_splits,SZK,2026-05-28,2,1,0.5
forward_splits,SZKMY,2024-04-02,1,4,4
reverse_splits,TA,2019-08-01,5,1,0.2
reverse_splits,TALS,2023-10-20,10,1,0.1
reverse_splits,TAMG,2024-10-30,275,1,0.003636363636
reverse_splits,TANH,2022-02-28,10,1,0.1
reverse_splits,TANH,2022-11-09,24,1,0.04166666667
reverse_splits,TANH,2025-02-13,40,1,0.025
reverse_splits,TANH,2026-09-04,50,1,0.02
reverse_splits,TAOP,2020-07-30,6,1,0.1666666667
reverse_splits,TAOP,2023-08-01,10,1,0.1
reverse_splits,TAOP,2025-05-29,30,1,0.03333333333
forward_splits,TAPM,2022-03-17,1,5,5
reverse_splits,TAPR,2020-03-16,15,1,0.06666666667
reverse_splits,TARGF,2025-09-17,4,1,0.25
reverse_splits,TARK,2022-12-01,5,1,0.2
forward_splits,TARK,2024-11-27,1,2,2
reverse_splits,TARSF,2023-08-14,5,1,0.2
reverse_splits,TATYY,2022-05-20,10,8.57143,0.857143
reverse_splits,TBGPF,2020-07-17,3,1,0.3333333333
reverse_splits,TBH,2026-06-01,8,1,0.125
reverse_splits,TBIO,2024-05-09,18,1,0.05555555556
reverse_splits,TBLT,2020-04-15,10,1,0.1
reverse_splits,TBLT,2022-04-25,150,1,0.006666666667
reverse_splits,TBLT,2024-01-02,65,1,0.01538461538
reverse_splits,TBRIF,2025-07-08,8,1,0.125
reverse_splits,TC,2020-10-22,4,1,0.25
reverse_splits,TC,2024-01-26,15,1,0.06666666667
reverse_splits,TC,2025-08-29,20,1,0.05
reverse_splits,TCBP,2022-11-21,50,1,0.02
reverse_splits,TCBP,2023-12-15,20,1,0.05
reverse_splits,TCBP,2024-08-05,10,1,0.1
forward_splits,TCBP,2025-01-07,4,5,1.25
reverse_splits,TCBP,2025-02-10,20,1,0.05
forward_splits,TCCPY,2021-07-07,1,3,3
reverse_splits,TCEFF,2024-12-04,4,1,0.25
reverse_splits,TCON,2019-11-08,10,1,0.1
reverse_splits,TCON,2024-04-10,20,1,0.05
reverse_splits,TCRRF,2021-08-11,10,1,0.1
reverse_splits,TCRRF,2022-07-25,10,1,0.1
reverse_splits,TCRT,2024-02-01,15,1,0.06666666667
reverse_splits,TCRT,2024-07-18,10,1,0.1
reverse_splits,TCS,2024-09-04,15,1,0.06666666667
forward_splits,TDBSF,2026-07-24,100,115,1.15
reverse_splits,TDIC,2026-04-20,5,1,0.2
reverse_splits,TDIC,2026-06-15,25,1,0.04
reverse_splits,TDRYF,2020-06-05,16,1,0.0625
reverse_splits,TDTH,2026-04-24,30,1,0.03333333333
forward_splits,TECH,2022-11-30,1,4,4
forward_splits,TECL,2021-03-02,1,10,10
reverse_splits,TECS,2018-03-29,5,1,0.2
reverse_splits,TECS,2020-04-23,10,1,0.1
reverse_splits,TECS,2021-10-25,10,1,0.1
reverse_splits,TECS,2024-11-04,10,1,0.1
reverse_splits,TECS,2026-07-15,10,1,0.1
reverse_splits,TECX,2024-06-21,12,1,0.08333333333
reverse_splits,TEDU,2021-12-23,5,1,0.2
reverse_splits,TEMT,2026-03-10,3,1,0.3333333333
reverse_splits,TENX,2018-02-26,20,1,0.05
reverse_splits,TENX,2023-01-05,20,1,0.05
reverse_splits,TENX,2024-01-03,80,1,0.0125
reverse_splits,TEUP,2026-08-24,10,1,0.1
reverse_splits,TEVNF,2022-06-13,3.5,1,0.2857142857
reverse_splits,TFFP,2023-12-19,25,1,0.04
reverse_splits,TGC,2021-03-01,12,1,0.08333333333
reverse_splits,TGIOY,2021-12-06,100,67,0.67
reverse_splits,TGL,2024-02-27,70,1,0.01428571429
reverse_splits,TGL,2025-04-07,50,1,0.02
reverse_splits,TGL,2025-12-05,20,1,0.05
reverse_splits,TGLDF,2023-07-17,10,1,0.1
reverse_splits,TGLDF,2025-10-17,3,1,0.3333333333
forward_splits,TGLVY,2020-09-16,1,3,3
reverse_splits,TGODF,2022-11-08,10,1,0.1
forward_splits,TGOPY,2025-08-11,1,2,2
reverse_splits,THAR,2023-11-21,25,1,0.04
reverse_splits,THAR,2024-05-28,15,1,0.06666666667
reverse_splits,THCH,2025-01-13,5,1,0.2
reverse_splits,THCX,2023-08-09,10,1,0.1
reverse_splits,THH,2026-08-10,10,1,0.1
reverse_splits,THMO,2022-12-22,45,1,0.02222222222
reverse_splits,THTX,2023-07-31,4,1,0.25
reverse_splits,THURF,2023-04-24,5,1,0.2
reverse_splits,TIGCF,2022-12-23,10,1,0.1
reverse_splits,TIL,2023-12-08,20,1,0.05
reverse_splits,TIMCF,2025-11-03,1.5,1,0.6666666667
reverse_splits,TIRX,2022-11-16,5,1,0.2
reverse_splits,TIRX,2024-05-14,5,1,0.2
reverse_splits,TIRX,2025-09-05,5,1,0.2
reverse_splits,TIRX,2026-03-16,50,1,0.02
reverse_splits,TISI,2022-12-22,10,1,0.1
reverse_splits,TIVC,2023-08-23,100,1,0.01
reverse_splits,TIVC,2025-03-07,17,1,0.05882352941
reverse_splits,TJGC,2026-05-26,3,1,0.3333333333
forward_splits,TJX,2018-11-07,1,2,2
reverse_splits,TKLF,2024-11-15,10,1,0.1
reverse_splits,TKLS,2021-09-27,8,1,0.125
reverse_splits,TKMO,2026-05-20,1000,1,0.001
forward_splits,TKOMY,2022-10-12,1,3,3
reverse_splits,TLGT,2020-05-28,10,1,0.1
reverse_splits,TLIH,2026-05-01,10,1,0.1
reverse_splits,TLIS,2023-07-06,15,1,0.06666666667
reverse_splits,TLLZF,2022-06-15,10,1,0.1
reverse_splits,TLOFF,2026-01-27,10,1,0.1
