day,symbol,adv20,split,wk
2025-10-21,EOSE,24800876.65,TRAIN,2025-10-18/2025-10-24
2025-11-06,EOSE,24389756.85,TRAIN,2025-11-01/2025-11-07
2026-02-06,EOSE,24310885.35,VAL,2026-01-31/2026-02-06
2026-02-11,EOSE,23598598.6,VAL,2026-02-07/2026-02-13
2026-04-08,EOSE,16461161.2,VAL,2026-04-04/2026-04-10
2026-04-09,EOSE,16603671.15,VAL,2026-04-04/2026-04-10
2026-04-15,EOSE,21603227.85,VAL,2026-04-11/2026-04-17
2026-05-13,EOSE,25529440.15,VAL,2026-05-09/2026-05-15
2026-05-28,EOSE,31233453.9,VAL,2026-05-23/2026-05-29
2025-10-06,EOSEW,319640.85,TRAIN,2025-10-04/2025-10-10
2025-10-07,EOSEW,347040.3,TRAIN,2025-10-04/2025-10-10
2025-10-27,EOSEW,471250.65,TRAIN,2025-10-25/2025-10-31
2026-05-06,EPC,539901.45,VAL,2026-05-02/2026-05-08
2025-11-21,EPSM,3083555.65,TRAIN,2025-11-15/2025-11-21
2025-11-24,EPSM,3461505.35,TRAIN,2025-11-22/2025-11-28
2026-03-19,EQPT,901092.7,VAL,2026-03-14/2026-03-20
2025-11-06,EQX,13121031.3,TRAIN,2025-11-01/2025-11-07
2026-02-03,EQX,10837126.1,VAL,2026-01-31/2026-02-06
2026-03-25,EQX,9798551.35,VAL,2026-03-21/2026-03-27
2026-04-08,EQX,10705262.25,VAL,2026-04-04/2026-04-10
2026-05-06,EQX,8105271.7,VAL,2026-05-02/2026-05-08
2025-10-14,ERIC,13449922.9,TRAIN,2025-10-11/2025-10-17
2025-10-29,ERIC,21409517.95,TRAIN,2025-10-25/2025-10-31
2026-01-23,ERIC,8783766.65,VAL,2026-01-17/2026-01-23
2026-05-07,ERNA,3857595.7,VAL,2026-05-02/2026-05-08
2026-05-13,ERNA,5173129.55,VAL,2026-05-09/2026-05-15
2025-09-09,ERO,580224.0,TRAIN,2025-09-06/2025-09-12
2025-10-13,ERO,1058081.8,TRAIN,2025-10-11/2025-10-17
2026-03-25,ERO,1292303.15,VAL,2026-03-21/2026-03-27
2026-05-05,ERO,1055219.45,VAL,2026-05-02/2026-05-08
2026-04-08,ERY,5603787.1,VAL,2026-04-04/2026-04-10
2026-04-17,ERY,6658145.2,VAL,2026-04-11/2026-04-17
2026-05-06,ERY,3110223.55,VAL,2026-05-02/2026-05-08
2025-10-03,ESPR,6919701.45,TRAIN,2025-09-27/2025-10-03
2026-05-01,ESPR,7822261.95,VAL,2026-04-25/2026-05-01
2025-07-11,ETH,2353536.5,TRAIN,2025-07-05/2025-07-11
2025-12-18,ETH,8731922.1,TRAIN,2025-12-13/2025-12-19
2025-12-19,ETH,8775375.55,TRAIN,2025-12-13/2025-12-19
2026-02-25,ETH,11361127.15,VAL,2026-02-21/2026-02-27
2026-03-04,ETH,10285513.5,VAL,2026-02-28/2026-03-06
2026-03-13,ETH,7523522.75,VAL,2026-03-07/2026-03-13
2026-03-16,ETH,7428144.3,VAL,2026-03-14/2026-03-20
2026-04-08,ETH,5162414.9,VAL,2026-04-04/2026-04-10
2025-07-11,ETHA,20699479.15,TRAIN,2025-07-05/2025-07-11
2025-07-18,ETHA,29206854.4,TRAIN,2025-07-12/2025-07-18
2025-07-21,ETHA,31952212.5,TRAIN,2025-07-19/2025-07-25
2025-07-28,ETHA,40451641.55,TRAIN,2025-07-26/2025-08-01
2025-12-18,ETHA,50069139.55,TRAIN,2025-12-13/2025-12-19
2025-12-19,ETHA,49568261.25,TRAIN,2025-12-13/2025-12-19
2026-02-25,ETHA,49812056.9,VAL,2026-02-21/2026-02-27
2026-03-04,ETHA,46492570.95,VAL,2026-02-28/2026-03-06
2026-03-13,ETHA,36507665.15,VAL,2026-03-07/2026-03-13
2026-03-16,ETHA,37239647.45,VAL,2026-03-14/2026-03-20
2026-04-08,ETHA,39860393.65,VAL,2026-04-04/2026-04-10
2026-04-14,ETHA,40081795.9,VAL,2026-04-11/2026-04-17
2025-08-14,ETHD,8657089.0,TRAIN,2025-08-09/2025-08-15
2025-08-25,ETHD,19826358.95,TRAIN,2025-08-23/2025-08-29
2025-09-15,ETHD,33116555.65,TRAIN,2025-09-13/2025-09-19
2025-09-22,ETHD,31971762.45,TRAIN,2025-09-20/2025-09-26
2025-09-25,ETHD,28405379.45,TRAIN,2025-09-20/2025-09-26
2025-10-14,ETHD,43693113.0,TRAIN,2025-10-11/2025-10-17
2025-10-21,ETHD,51888436.15,TRAIN,2025-10-18/2025-10-24
2025-10-22,ETHD,52888850.3,TRAIN,2025-10-18/2025-10-24
2025-11-03,ETHD,53401900.5,TRAIN,2025-11-01/2025-11-07
2025-11-04,ETHD,53090649.65,TRAIN,2025-11-01/2025-11-07
2025-11-19,ETHD,50748600.2,TRAIN,2025-11-15/2025-11-21
2025-07-11,ETHE,3719852.75,TRAIN,2025-07-05/2025-07-11
2025-07-18,ETHE,4725955.7,TRAIN,2025-07-12/2025-07-18
2025-12-18,ETHE,8076034.4,TRAIN,2025-12-13/2025-12-19
2025-12-19,ETHE,7925480.65,TRAIN,2025-12-13/2025-12-19
2026-02-25,ETHE,7983155.25,VAL,2026-02-21/2026-02-27
2026-03-04,ETHE,7176782.75,VAL,2026-02-28/2026-03-06
2026-03-13,ETHE,5087691.15,VAL,2026-03-07/2026-03-13
2026-03-16,ETHE,5084489.35,VAL,2026-03-14/2026-03-20
2026-04-08,ETHE,3002684.4,VAL,2026-04-04/2026-04-10
2026-02-06,ETHT,2109015.3,VAL,2026-01-31/2026-02-06
2026-02-13,ETHT,2415886.45,VAL,2026-02-07/2026-02-13
2026-02-25,ETHT,2270457.95,VAL,2026-02-21/2026-02-27
2026-03-04,ETHT,2218726.55,VAL,2026-02-28/2026-03-06
2026-03-13,ETHT,2052549.2,VAL,2026-03-07/2026-03-13
2026-03-16,ETHT,2088475.1,VAL,2026-03-14/2026-03-20
2026-03-25,ETHT,2366785.3,VAL,2026-03-21/2026-03-27
2026-03-30,ETHT,2382278.55,VAL,2026-03-28/2026-04-03
2026-04-06,ETHT,2208328.6,VAL,2026-04-04/2026-04-10
2026-04-08,ETHT,2140187.55,VAL,2026-04-04/2026-04-10
2026-04-14,ETHT,2196349.05,VAL,2026-04-11/2026-04-17
2026-04-22,ETHT,2239659.95,VAL,2026-04-18/2026-04-24
2026-05-26,ETHT,1470774.8,VAL,2026-05-23/2026-05-29
2026-02-06,ETHU,7347117.3,VAL,2026-01-31/2026-02-06
2026-02-13,ETHU,8494020.5,VAL,2026-02-07/2026-02-13
2026-02-25,ETHU,8694493.35,VAL,2026-02-21/2026-02-27
2026-03-04,ETHU,8748058.7,VAL,2026-02-28/2026-03-06
2026-03-13,ETHU,7130873.75,VAL,2026-03-07/2026-03-13
2026-03-16,ETHU,7342081.05,VAL,2026-03-14/2026-03-20
2026-03-25,ETHU,8286086.9,VAL,2026-03-21/2026-03-27
2026-03-30,ETHU,8120721.15,VAL,2026-03-28/2026-04-03
2026-04-06,ETHU,7205236.85,VAL,2026-04-04/2026-04-10
2026-04-08,ETHU,7046449.75,VAL,2026-04-04/2026-04-10
2026-04-14,ETHU,6691185.85,VAL,2026-04-11/2026-04-17
2026-04-22,ETHU,6215076.25,VAL,2026-04-18/2026-04-24
2025-07-11,ETHW,474857.95,TRAIN,2025-07-05/2025-07-11
2025-07-18,ETHW,611977.25,TRAIN,2025-07-12/2025-07-18
2025-07-21,ETHW,643788.4,TRAIN,2025-07-19/2025-07-25
2025-07-28,ETHW,819079.1,TRAIN,2025-07-26/2025-08-01
2025-10-20,ETHW,1921366.65,TRAIN,2025-10-18/2025-10-24
2025-10-27,ETHW,1904266.5,TRAIN,2025-10-25/2025-10-31
2025-12-19,ETHW,1699641.15,TRAIN,2025-12-13/2025-12-19
2026-02-25,ETHW,2107962.7,VAL,2026-02-21/2026-02-27
2026-03-04,ETHW,2249668.7,VAL,2026-02-28/2026-03-06
2026-03-13,ETHW,1643760.4,VAL,2026-03-07/2026-03-13
2026-03-16,ETHW,1693522.55,VAL,2026-03-14/2026-03-20
2026-04-08,ETHW,1308972.25,VAL,2026-04-04/2026-04-10
2025-10-20,ETHZ,10551205.6,TRAIN,2025-10-18/2025-10-24
2025-10-23,ETHZ,8681538.5,TRAIN,2025-10-18/2025-10-24
2025-10-27,ETHZ,8300906.6,TRAIN,2025-10-25/2025-10-31
2025-10-28,ETHZ,8113807.2,TRAIN,2025-10-25/2025-10-31
2025-12-02,ETHZ,917335.45,TRAIN,2025-11-29/2025-12-05
2025-09-18,ETNB,1341566.5,TRAIN,2025-09-13/2025-09-19
2026-02-06,ETU,169601.4,VAL,2026-01-31/2026-02-06
2025-10-15,EU,5097843.05,TRAIN,2025-10-11/2025-10-17
2025-10-28,EU,5542779.5,TRAIN,2025-10-25/2025-10-31
2025-10-15,EVAX,4506824.75,TRAIN,2025-10-11/2025-10-17
2026-05-06,EVC,606006.4,VAL,2026-05-02/2026-05-08
2025-11-04,EVER,528977.2,TRAIN,2025-11-01/2025-11-07
2026-05-05,EVER,798042.6,VAL,2026-05-02/2026-05-08
2025-08-05,EVGO,3845520.3,TRAIN,2025-08-02/2025-08-08
2025-11-10,EVGO,3808552.25,TRAIN,2025-11-08/2025-11-14
2025-08-15,EVLV,2931175.45,TRAIN,2025-08-09/2025-08-15
2025-10-16,EVLV,4051260.0,TRAIN,2025-10-11/2025-10-17
2026-04-08,EVLV,3853680.3,VAL,2026-04-04/2026-04-10
2026-01-08,EVMN,279617.4,VAL,2026-01-03/2026-01-09
2026-02-13,EVMN,1128589.4,VAL,2026-02-07/2026-02-13
2025-07-17,EVTL,1880703.2,TRAIN,2025-07-12/2025-07-18
2026-02-06,EVTL,1580807.1,VAL,2026-01-31/2026-02-06
2026-04-16,EVTL,3696381.55,VAL,2026-04-11/2026-04-17
2025-09-15,EVTV,115868.35,TRAIN,2025-09-13/2025-09-19
2026-01-13,EVTV,60663703.4,VAL,2026-01-10/2026-01-16
2026-01-16,EVTV,78115598.15,VAL,2026-01-10/2026-01-16
2026-01-20,EVTV,79005090.0,VAL,2026-01-17/2026-01-23
2026-04-08,EWZS,485118.55,VAL,2026-04-04/2026-04-10
2025-11-10,EXK,13286270.95,TRAIN,2025-11-08/2025-11-14
2025-12-22,EXK,16043791.15,TRAIN,2025-12-20/2025-12-26
2026-01-12,EXK,15309585.4,VAL,2026-01-10/2026-01-16
2026-01-26,EXK,15837337.2,VAL,2026-01-24/2026-01-30
2026-02-03,EXK,17577048.65,VAL,2026-01-31/2026-02-06
2026-03-25,EXK,12442883.35,VAL,2026-03-21/2026-03-27
2026-04-08,EXK,11006291.85,VAL,2026-04-04/2026-04-10
2026-04-30,EXK,7099907.2,VAL,2026-04-25/2026-05-01
2026-05-07,EXK,6911496.25,VAL,2026-05-02/2026-05-08
2025-11-07,EXPI,976427.3,TRAIN,2025-11-01/2025-11-07
2026-04-08,EXPI,1200257.5,VAL,2026-04-04/2026-04-10
2026-05-06,EXPI,862262.8,VAL,2026-05-02/2026-05-08
2025-08-06,EXTR,1034239.75,TRAIN,2025-08-02/2025-08-08
2026-01-28,EXTR,1366996.85,VAL,2026-01-24/2026-01-30
2026-04-29,EXTR,2496809.95,VAL,2026-04-25/2026-05-01
2025-07-08,EYE,2356930.2,TRAIN,2025-07-05/2025-07-11
2026-04-08,EYE,1419219.2,VAL,2026-04-04/2026-04-10
2025-07-01,EYEN,10050295.5,TRAIN,2025-06-28/2025-07-04
2026-01-15,EYPT,1140447.95,VAL,2026-01-10/2026-01-16
2026-04-08,EYPT,1052039.3,VAL,2026-04-04/2026-04-10
2025-07-31,EZPW,660492.95,TRAIN,2025-07-26/2025-08-01
2026-02-05,EZPW,724160.4,VAL,2026-01-31/2026-02-06
2026-05-18,EZRA,1726814.95,VAL,2026-05-16/2026-05-22
2026-05-26,EZRA,1557691.7,VAL,2026-05-23/2026-05-29
2025-11-06,FA,814574.2,TRAIN,2025-11-01/2025-11-07
2026-02-26,FA,1223595.15,VAL,2026-02-21/2026-02-27
2026-05-07,FA,1005181.45,VAL,2026-05-02/2026-05-08
2026-05-18,FABC,1768640.1666666667,VAL,2026-05-16/2026-05-22
2026-02-03,FATN,852550.05,VAL,2026-01-31/2026-02-06
2026-04-30,FATN,123152.3,VAL,2026-04-25/2026-05-01
2025-09-05,FBIO,671142.2,TRAIN,2025-08-30/2025-09-05
2026-01-22,FBL,1162325.0,VAL,2026-01-17/2026-01-23
2026-03-16,FBL,1027301.25,VAL,2026-03-14/2026-03-20
2026-04-08,FBL,1223958.35,VAL,2026-04-04/2026-04-10
2026-03-30,FBLG,1341031.15,VAL,2026-03-28/2026-04-03
2025-07-10,FCEL,1876649.75,TRAIN,2025-07-05/2025-07-11
2025-09-18,FCEL,2970191.0,TRAIN,2025-09-13/2025-09-19
2025-10-06,FCEL,5402156.5,TRAIN,2025-10-04/2025-10-10
2025-10-13,FCEL,5057981.1,TRAIN,2025-10-11/2025-10-17
2025-10-24,FCEL,4615669.1,TRAIN,2025-10-18/2025-10-24
2025-12-18,FCEL,2049879.15,TRAIN,2025-12-13/2025-12-19
2026-01-21,FCEL,2364929.6,VAL,2026-01-17/2026-01-23
2026-04-08,FCEL,1211515.9,VAL,2026-04-04/2026-04-10
2026-04-14,FCEL,1222816.05,VAL,2026-04-11/2026-04-17
2026-04-22,FCEL,2590324.9,VAL,2026-04-18/2026-04-24
2026-04-29,FCEL,4300278.75,VAL,2026-04-25/2026-05-01
2025-09-23,FCHL,4205106.153846154,TRAIN,2025-09-20/2025-09-26
2026-03-26,FCHL,1222607.25,VAL,2026-03-21/2026-03-27
2025-08-01,FDMT,370134.35,TRAIN,2025-07-26/2025-08-01
2025-10-24,FDMT,717788.5,TRAIN,2025-10-18/2025-10-24
2025-10-31,FDMT,898811.95,TRAIN,2025-10-25/2025-10-31
2025-11-06,FDMT,933824.8,TRAIN,2025-11-01/2025-11-07
2026-03-19,FDMT,683598.25,VAL,2026-03-14/2026-03-20
2025-10-13,FEAM,233804.3,TRAIN,2025-10-11/2025-10-17
2025-10-14,FEAM,265398.35,TRAIN,2025-10-11/2025-10-17
2025-10-15,FEAM,288976.8,TRAIN,2025-10-11/2025-10-17
2026-01-30,FEED,23428246.6,VAL,2026-01-24/2026-01-30
2026-02-04,FEED,27211598.95,VAL,2026-01-31/2026-02-06
2026-02-06,FEED,29506797.3,VAL,2026-01-31/2026-02-06
2026-02-09,FEED,29725878.35,VAL,2026-02-07/2026-02-13
2025-12-19,FETH,4706268.5,TRAIN,2025-12-13/2025-12-19
2026-02-25,FETH,6070905.3,VAL,2026-02-21/2026-02-27
2026-03-04,FETH,6368517.5,VAL,2026-02-28/2026-03-06
2026-03-13,FETH,6442948.1,VAL,2026-03-07/2026-03-13
2026-03-16,FETH,6476120.4,VAL,2026-03-14/2026-03-20
2026-04-08,FETH,4163495.85,VAL,2026-04-04/2026-04-10
2025-07-25,FFAI,24783177.3,TRAIN,2025-07-19/2025-07-25
2025-10-20,FGI,267971.25,TRAIN,2025-10-18/2025-10-24
2026-02-10,FGL,3085064.95,VAL,2026-02-07/2026-02-13
2025-10-13,FGNX,828737.45,TRAIN,2025-10-11/2025-10-17
2025-12-09,FGNX,983140.25,TRAIN,2025-12-06/2025-12-12
2025-08-01,FIAT,1232592.7,TRAIN,2025-07-26/2025-08-01
2025-12-02,FIAT,2428978.65,TRAIN,2025-11-29/2025-12-05
2026-02-03,FIEE,227390.0,VAL,2026-01-31/2026-02-06
2026-02-19,FIG,13939891.85,VAL,2026-02-14/2026-02-20
2026-04-08,FIG,12054717.75,VAL,2026-04-04/2026-04-10
2026-05-01,FIG,16001796.7,VAL,2026-04-25/2026-05-01
2026-05-15,FIG,18015430.3,VAL,2026-05-09/2026-05-15
2025-11-06,FIGG,298256.0625,TRAIN,2025-11-01/2025-11-07
2026-05-05,FIGG,5103367.1,VAL,2026-05-02/2026-05-08
2026-05-15,FIGG,3195302.2,VAL,2026-05-09/2026-05-15
2026-03-04,FIGR,5787621.35,VAL,2026-02-28/2026-03-06
2025-08-08,FIGS,2007428.95,TRAIN,2025-08-02/2025-08-08
2025-11-07,FIGS,1679869.5,TRAIN,2025-11-01/2025-11-07
2026-02-27,FIGS,3317826.7,VAL,2026-02-21/2026-02-27
2026-04-08,FIGS,3037431.6,VAL,2026-04-04/2026-04-10
2025-10-31,FINV,1584843.1,TRAIN,2025-10-25/2025-10-31
2026-05-26,FINV,963391.35,VAL,2026-05-23/2026-05-29
2025-10-31,FIP,1438139.5,TRAIN,2025-10-25/2025-10-31
2026-04-30,FIP,641130.4,VAL,2026-04-25/2026-05-01
2026-04-08,FIVN,1921825.55,VAL,2026-04-04/2026-04-10
2026-05-01,FIVN,2206400.75,VAL,2026-04-25/2026-05-01
2026-02-03,FJET,1400992.95,VAL,2026-01-31/2026-02-06
2026-04-08,FJET,825502.65,VAL,2026-04-04/2026-04-10
2026-05-26,FJET,1697456.65,VAL,2026-05-23/2026-05-29
2025-09-23,FLD,812503.2,TRAIN,2025-09-20/2025-09-26
2025-08-05,FLGT,325954.75,TRAIN,2025-08-02/2025-08-08
2025-08-07,FLNC,4169846.95,TRAIN,2025-08-02/2025-08-08
2025-10-13,FLNC,8464862.35,TRAIN,2025-10-11/2025-10-17
2025-10-15,FLNC,9244426.1,TRAIN,2025-10-11/2025-10-17
2025-10-20,FLNC,10208719.9,TRAIN,2025-10-18/2025-10-24
2025-10-23,FLNC,9486224.8,TRAIN,2025-10-18/2025-10-24
2025-10-24,FLNC,9051083.4,TRAIN,2025-10-18/2025-10-24
2025-11-10,FLNC,8332662.95,TRAIN,2025-11-08/2025-11-14
2025-11-20,FLNC,7424679.15,TRAIN,2025-11-15/2025-11-21
2025-11-25,FLNC,7469190.25,TRAIN,2025-11-22/2025-11-28
2025-11-26,FLNC,7839627.3,TRAIN,2025-11-22/2025-11-28
2025-12-18,FLNC,6485380.1,TRAIN,2025-12-13/2025-12-19
2026-02-06,FLNC,6564674.25,VAL,2026-01-31/2026-02-06
2026-04-08,FLNC,3707345.45,VAL,2026-04-04/2026-04-10
2026-04-14,FLNC,3550746.25,VAL,2026-04-11/2026-04-17
2026-05-07,FLNC,4930100.65,VAL,2026-05-02/2026-05-08
2026-05-08,FLNC,7080070.65,VAL,2026-05-02/2026-05-08
2026-05-22,FLO,9433024.85,VAL,2026-05-16/2026-05-22
2025-08-05,FLOC,289282.6,TRAIN,2025-08-02/2025-08-08
2025-10-24,FLUX,743040.65,TRAIN,2025-10-18/2025-10-24
2025-07-23,FLWS,621979.7,TRAIN,2025-07-19/2025-07-25
2025-10-22,FLWS,610383.15,TRAIN,2025-10-18/2025-10-24
2026-04-22,FLWS,879759.3,VAL,2026-04-18/2026-04-24
2025-11-13,FLY,1501632.3,TRAIN,2025-11-08/2025-11-14
2026-03-12,FLY,2490291.35,VAL,2026-03-07/2026-03-13
2026-03-20,FLY,3381795.05,VAL,2026-03-14/2026-03-20
2025-07-07,FLYE,1240825.75,TRAIN,2025-07-05/2025-07-11
2025-11-04,FLYE,1146825.45,TRAIN,2025-11-01/2025-11-07
2025-12-30,FLYE,1164721.35,TRAIN,2025-12-27/2026-01-02
2026-05-18,FLYT,297075.2,VAL,2026-05-16/2026-05-22
2025-08-06,FLYW,2325677.8,TRAIN,2025-08-02/2025-08-08
2025-11-05,FLYW,1500006.05,TRAIN,2025-11-01/2025-11-07
2026-02-25,FLYW,1640733.05,VAL,2026-02-21/2026-02-27
2026-05-06,FLYW,1835091.0,VAL,2026-05-02/2026-05-08
2026-01-14,FLYX,6547666.0,VAL,2026-01-10/2026-01-16
2026-04-17,FLYX,607418.4,VAL,2026-04-11/2026-04-17
2026-04-20,FLYX,745306.3,VAL,2026-04-18/2026-04-24
2026-04-30,FMC,2617064.0,VAL,2026-04-25/2026-05-01
2025-08-22,FMFC,468213.25,TRAIN,2025-08-16/2025-08-22
2025-10-10,FMFC,856159.2,TRAIN,2025-10-04/2025-10-10
2025-10-24,FMFC,464435.95,TRAIN,2025-10-18/2025-10-24
2025-08-19,FMST,524882.1,TRAIN,2025-08-16/2025-08-22
2025-10-15,FMST,642942.55,TRAIN,2025-10-11/2025-10-17
2025-09-02,FNGD,6010930.5,TRAIN,2025-08-30/2025-09-05
2026-01-20,FNGD,31826834.15,VAL,2026-01-17/2026-01-23
2025-07-31,FNGU,4978352.0,TRAIN,2025-07-26/2025-08-01
2025-09-05,FNGU,5030271.95,TRAIN,2025-08-30/2025-09-05
2025-10-13,FNGU,5556974.0,TRAIN,2025-10-11/2025-10-17
2025-11-20,FNGU,4955767.45,TRAIN,2025-11-15/2025-11-21
2026-04-08,FNGU,6129393.3,VAL,2026-04-04/2026-04-10
2025-11-07,FNKO,828093.0,TRAIN,2025-11-01/2025-11-07
2025-11-10,FNKO,909054.45,TRAIN,2025-11-08/2025-11-14
2026-02-20,FNKO,993572.9,VAL,2026-02-14/2026-02-20
2026-05-08,FNKO,529401.15,VAL,2026-05-02/2026-05-08
2025-07-17,FOLD,5187465.95,TRAIN,2025-07-12/2025-07-18
2025-09-18,FOLD,3841546.8,TRAIN,2025-09-13/2025-09-19
2025-12-19,FOLD,5673802.2,TRAIN,2025-12-13/2025-12-19
2025-10-13,FORD,530098.2,TRAIN,2025-10-11/2025-10-17
2025-11-05,FORD,694570.55,TRAIN,2025-11-01/2025-11-07
2025-12-02,FOSL,1166606.5,TRAIN,2025-11-29/2025-12-05
2025-12-05,FOSL,1269309.55,TRAIN,2025-11-29/2025-12-05
2026-03-12,FOSL,819873.0,VAL,2026-03-07/2026-03-13
2026-05-14,FOSL,685876.85,VAL,2026-05-09/2026-05-15
2026-05-08,FOXF,449613.95,VAL,2026-05-02/2026-05-08
2025-11-26,FOXX,2768152.3,TRAIN,2025-11-22/2025-11-28
2025-10-24,FRMI,6886178.75,TRAIN,2025-10-18/2025-10-24
2025-10-27,FRMI,6795435.117647059,TRAIN,2025-10-25/2025-10-31
2025-10-28,FRMI,6704268.444444444,TRAIN,2025-10-25/2025-10-31
2025-11-03,FRMI,5440657.2,TRAIN,2025-11-01/2025-11-07
2025-11-20,FRMI,4510978.55,TRAIN,2025-11-15/2025-11-21
2026-04-08,FRMI,11485815.0,VAL,2026-04-04/2026-04-10
2026-04-21,FRMI,17363606.2,VAL,2026-04-18/2026-04-24
2026-05-14,FRMI,19901066.3,VAL,2026-05-09/2026-05-15
2026-05-18,FRMM,968755.1,VAL,2026-05-16/2026-05-22
2026-01-07,FRO,2498978.9,VAL,2026-01-03/2026-01-09
2026-02-26,FRSH,7920682.75,VAL,2026-02-21/2026-02-27
2025-08-07,FSLY,2214849.0,TRAIN,2025-08-02/2025-08-08
2025-11-06,FSLY,2516251.15,TRAIN,2025-11-01/2025-11-07
2025-12-15,FSLY,5432352.2,TRAIN,2025-12-13/2025-12-19
2026-01-27,FSLY,2966020.2,VAL,2026-01-24/2026-01-30
2026-02-12,FSLY,4204668.25,VAL,2026-02-07/2026-02-13
2026-05-05,FSLY,12178941.3,VAL,2026-05-02/2026-05-08
2026-01-26,FSM,7187698.7,VAL,2026-01-24/2026-01-30
2026-02-03,FSM,8735707.0,VAL,2026-01-31/2026-02-06
2026-03-25,FSM,6635709.85,VAL,2026-03-21/2026-03-27
2026-04-08,FSM,8314802.55,VAL,2026-04-04/2026-04-10
2025-12-19,FSOL,388275.75,TRAIN,2025-12-13/2025-12-19
2026-03-04,FSOL,416691.9,VAL,2026-02-28/2026-03-06
2025-10-08,FTEL,646715.6,TRAIN,2025-10-04/2025-10-10
2026-01-08,FTEL,2468569.85,VAL,2026-01-03/2026-01-09
2025-09-15,FTHM,1455582.7,TRAIN,2025-09-13/2025-09-19
2025-08-06,FTK,384620.65,TRAIN,2025-08-02/2025-08-08
2025-11-05,FTK,417737.35,TRAIN,2025-11-01/2025-11-07
2025-07-22,FTRE,2359232.05,TRAIN,2025-07-19/2025-07-25
2025-08-04,FTRE,1899220.05,TRAIN,2025-08-02/2025-08-08
2025-08-06,FTRE,1919813.1,TRAIN,2025-08-02/2025-08-08
2025-08-12,FTRE,1949880.45,TRAIN,2025-08-09/2025-08-15
2025-10-08,FTRE,1500657.3,TRAIN,2025-10-04/2025-10-10
2025-10-13,FTRE,1434579.35,TRAIN,2025-10-11/2025-10-17
2025-11-05,FTRE,1064207.75,TRAIN,2025-11-01/2025-11-07
2025-12-11,FTRE,1350436.95,TRAIN,2025-12-06/2025-12-12
2026-01-06,FTRE,1317748.85,VAL,2026-01-03/2026-01-09
2026-04-08,FTRE,1390398.05,VAL,2026-04-04/2026-04-10
2026-05-05,FTRE,1263989.55,VAL,2026-05-02/2026-05-08
2025-07-29,FUBO,11672627.55,TRAIN,2025-07-26/2025-08-01
2025-07-30,FUBO,13652176.1,TRAIN,2025-07-26/2025-08-01
2025-07-31,FUBO,16178872.55,TRAIN,2025-07-26/2025-08-01
2025-10-29,FUBO,11975772.9,TRAIN,2025-10-25/2025-10-31
2026-03-24,FUBO,11743885.7,VAL,2026-03-21/2026-03-27
2026-04-06,FUBO,7967744.55,VAL,2026-04-04/2026-04-10
2025-11-19,FULC,747603.05,TRAIN,2025-11-15/2025-11-21
2025-12-08,FULC,861391.15,TRAIN,2025-12-06/2025-12-12
2026-01-12,FULC,1059576.0,VAL,2026-01-10/2026-01-16
2026-02-19,FUN,2503303.9,VAL,2026-02-14/2026-02-20
2026-05-26,FUTG,2741276.15,VAL,2026-05-23/2026-05-29
2026-05-27,FUTG,3574461.05,VAL,2026-05-23/2026-05-29
2026-04-29,FVRR,721193.75,VAL,2026-04-25/2026-05-01
2026-01-05,FWDI,1110502.75,VAL,2026-01-03/2026-01-09
2026-02-06,FWDI,903888.25,VAL,2026-01-31/2026-02-06
2026-02-25,FWDI,940765.75,VAL,2026-02-21/2026-02-27
2026-03-04,FWDI,927595.25,VAL,2026-02-28/2026-03-06
2026-03-13,FWDI,870907.0,VAL,2026-03-07/2026-03-13
2026-03-16,FWDI,875980.75,VAL,2026-03-14/2026-03-20
2026-04-08,FWDI,947280.75,VAL,2026-04-04/2026-04-10
2025-11-06,FWRD,960761.2,TRAIN,2025-11-01/2025-11-07
2026-02-24,FWRD,586182.5,VAL,2026-02-21/2026-02-27
2025-08-05,FWRG,728535.1,TRAIN,2025-08-02/2025-08-08
2025-11-04,FWRG,1088610.35,TRAIN,2025-11-01/2025-11-07
2025-09-12,GALT,260634.5,TRAIN,2025-09-06/2025-09-12
2025-12-17,GALT,482661.95,TRAIN,2025-12-13/2025-12-19
2026-05-11,GAMB,485374.9,VAL,2026-05-09/2026-05-15
2025-11-21,GAP,8981069.9,TRAIN,2025-11-15/2025-11-21
2025-07-22,GBIO,2050822.85,TRAIN,2025-07-19/2025-07-25
2025-08-13,GBIO,1189588.25,TRAIN,2025-08-09/2025-08-15
2025-11-25,GBTG,1383198.9,TRAIN,2025-11-22/2025-11-28
2026-02-17,GBTG,1578302.8,VAL,2026-02-14/2026-02-20
2026-04-08,GBTG,1584120.45,VAL,2026-04-04/2026-04-10
2026-05-04,GBTG,1221430.1,VAL,2026-05-02/2026-05-08
2025-07-31,GCI,1648608.0,TRAIN,2025-07-26/2025-08-01
2026-02-10,GCMG,533197.6,VAL,2026-02-07/2026-02-13
2025-08-08,GCT,571594.65,TRAIN,2025-08-02/2025-08-08
2025-11-07,GCT,588966.8,TRAIN,2025-11-01/2025-11-07
2025-07-21,GCTK,1759375.75,TRAIN,2025-07-19/2025-07-25
2026-05-20,GCTS,8031412.3,VAL,2026-05-16/2026-05-22
2026-05-26,GCTS,10668999.65,VAL,2026-05-23/2026-05-29
2025-09-17,GDC,181810.35,TRAIN,2025-09-13/2025-09-19
2026-05-06,GDC,99168.9,VAL,2026-05-02/2026-05-08
