day,symbol,range_high,range_low,open_p,range_size_pct,range_total_volume,range_avg_bar_range_pct,range_close_position,prev_close,gap_pct,prev_day_range_pct,prev_day_close_position,price_vs_20d_high_pct,return_volatility_20d,adv20,trig_m,ssr,limit,filled,nofill,entry,exit,reason,entry_m,exit_m,R,cellC_new
2026-01-27,BOIL,30.68,29.81,29.97,2.9029029029029063,452683.0,1.2094740983276762,0.5747126436781602,31.79,-5.725070776973892,13.337527524378745,0.6509433962264143,-9.918845807033374,12.27103422343593,16810499.45,592,0,29.72057,1,,29.77,30.68,stop,593.0,681.0,0.91,0
2026-01-27,CORD,16.8,16.1,16.28,4.299754299754295,64663.0,2.185402816442023,0.485714285714286,18.17,-10.401761144744086,25.261419922949912,0.9782135076252728,-60.316879951249234,9.585711735909726,1232621.65,575,0,16.0517,1,,16.33,16.095,lock,576.0,587.0,0.4700000000000024,0
2026-01-27,QBTZ,9.7,9.2,9.25,5.405405405405405,160535.0,2.394502326572024,0.4198000000000021,10.1,-8.415841584158413,17.52475247524754,0.8813559322033895,-12.9821260583255,9.274390983244905,5425453.65,575,0,9.1724,1,,9.1201,9.7,stop,576.0,583.0,0.5798999999999985,1
2026-01-27,UNHG,13.21,11.955,12.61,9.95241871530532,1174855.0,3.369730264232797,0.129482071713147,18.76,-32.78251599147122,4.184434968017058,0.5796178343949067,-35.05356407086939,3.718710107290303,1439671.25,575,1,11.919135,1,,11.955,11.46,eod,576.0,945.0,1.2550000000000008,0
2026-01-28,PHGE,6.7,6.49,6.54,3.211009174311926,52889.0,1.8475159742328635,0.0952380952380932,6.95,-5.89928057553957,31.79856115107913,0.5475113122171945,-17.735849056603776,15.99647736406396,2810247.15,586,0,6.47053,0,gap_through,,,,,,,0
2026-01-28,RR,5.15,4.88,5.09,5.304518664047161,6353315.0,1.99532855374226,0.296296296296296,5.51,-7.6225045372050815,28.130671506352083,0.9419354838709678,-9.107142857142854,11.590940963366398,40122193.45,576,1,4.86536,1,,4.8753,5.15,stop,577.0,852.0,0.2747000000000001,0
2026-01-28,ZSTK,9.5418,8.4001,8.5,13.431764705882356,20802.0,4.856309642802397,1.0,10.97,-22.51595259799453,59.25250683682771,0.6723076923076925,-35.11450381679389,17.257323886015644,111614.55,605,1,8.3748997,0,gap_through,,,,,,,0
2026-01-29,CLSX,25.7662,24.77,25.1,3.968924302788852,34506.0,1.2255224574951291,0.0100381449508146,26.63,-5.7453999248967245,10.251595944423585,0.3223443223443219,-19.266645223544543,10.337672401397477,684711.05,576,0,24.69569,1,,25.0,25.7662,stop,577.0,578.0,0.7662000000000013,0
2026-01-29,CRML,15.85,14.7601,15.75,6.920000000000001,2115621.0,2.1501939421926517,0.2752546105147267,17.06,-7.678780773739735,6.477139507620167,0.0542986425339354,-27.950594693504115,12.617272520420212,28832198.45,597,1,14.7158197,1,,14.6601,14.275,eod,598.0,945.0,1.1898999999999997,1
2026-01-29,CRWU,10.07,9.66,9.97,4.112337011033101,177991.0,1.5090650131165608,0.1707317073170738,10.52,-5.228136882129268,21.378326996197707,0.3241440640284569,-17.19269102990032,10.36734908897188,1969773.65,575,0,9.63102,1,,9.65,10.115,stop,576.0,587.0,0.4199999999999999,0
2026-01-29,GOAI,6.9691,6.0,6.93,13.984126984126984,50570.0,6.057444806180451,0.9486121143328858,7.62,-9.055118110236226,150.80052493438322,0.0966843616743538,0.0,0.0,0.0,598,1,5.982,0,gap_through,,,,,,,0
2026-01-29,LC,18.3,17.52,18.22,4.281009879253574,503633.0,2.230898114821953,0.2564102564102551,19.57,-6.898313745528878,6.693919264179879,0.0916030534351151,-15.92062759575451,3.009925203810904,1891216.05,629,1,17.46744,1,,17.405,16.63,eod,630.0,945.0,0.8949999999999996,1
2026-01-29,MOVE,17.55,17.1,17.11,2.630040911747512,18248.0,1.6314799065583312,0.0266666666666598,18.26,-6.297918948521369,24.095837897042703,0.0590922520966389,-50.93203326641812,31.86778217684219,2867490.4,581,0,17.0487,0,gap_through,,,,,,,0
2026-01-29,MRAL,5.56,5.4,5.47,2.925045703839109,40175.0,1.048132000306937,0.1218749999999996,5.82,-6.013745704467363,10.309278350515456,0.2833333333333334,-25.068493150684933,9.046030841009475,1076714.85,576,0,5.3838,1,,5.4935,5.56,stop,577.0,578.0,0.0664999999999995,0
2026-01-29,MSFL,22.359,20.9201,22.07,6.519710013593113,314155.0,1.9696944317584488,0.131975814858571,26.69,-17.309853877856877,2.454102660172353,0.587786259541986,-20.810907786149983,2.939798742498537,357630.8,593,1,20.8573397,0,gap_through,,,,,,,0
2026-01-29,NB,6.9,6.62,6.81,4.111600587371517,920334.0,1.5682677163963967,0.2860714285714277,7.3,-6.7123287671232905,5.520547945205486,0.5533498759305201,-16.748166259168705,6.346477106872446,6110786.15,575,0,6.60014,1,,6.715,6.6225,lock,576.0,864.0,0.1850000000000005,0
2026-01-29,NOWL,8.34,7.7625,8.34,6.924460431654672,352406.0,3.019594760034027,0.8268398268398274,10.06,-17.097415506958257,7.372763419483099,0.1752730214372398,-43.3038749150238,4.495780625716947,256896.95,585,1,7.7392125,1,,7.78,7.785,eod,586.0,945.0,0.5599999999999996,0
2026-01-29,RGTX,10.77,10.3828,10.72,3.611940298507462,164028.0,1.6577835880125358,0.405991735537189,11.3,-5.132743362831859,7.876106194690255,0.449438202247192,-37.85507246376811,8.170957306713571,3295322.5,583,0,10.3516516,1,,10.37,8.7997,eod,584.0,945.0,0.4000000000000003,0
2026-01-29,SMU,18.845,17.85,18.51,5.3754727174500125,96382.0,2.56346915514687,0.2412060301507528,19.68,-5.945121951219503,17.428861788617887,0.7609329446064139,-22.94980289968488,12.31045859506006,2639557.55,582,1,17.79645,1,,17.68,17.11,lock,583.0,740.0,1.1649999999999991,1
2026-01-29,UAMY,9.22,8.5,8.88,8.108108108108114,1448931.0,3.219549836638284,0.1111111111111111,9.7,-8.453608247422666,11.134020618556702,0.5277777777777763,-25.81453634085213,8.776312514438292,17303525.85,576,1,8.4745,1,,8.54,8.16,eod,577.0,945.0,0.6800000000000015,0
2026-01-29,USAR,22.81,21.25,22.68,6.878306878306873,3781823.0,2.350235974536675,0.441666666666667,25.18,-9.928514694201748,9.650516282764112,0.4897119341563785,-29.279700654817585,7.541021360687276,23174538.35,599,1,21.18625,1,,21.065,22.81,stop,600.0,868.0,1.7449999999999974,1
2026-01-29,UUUG,27.09,24.0,26.6,11.616541353383456,59287.0,3.9151027783199366,0.1324271844660189,29.48,-9.769335142469467,22.32021709633649,0.9209726443768996,-11.333333333333329,12.583312253032918,301227.1818181818,575,1,23.928,1,,24.01,23.23,eod,576.0,944.0,3.0799999999999983,0
2026-01-29,UUUU,26.63,25.14,26.2,5.687022900763353,1468982.0,2.260101913246563,0.1591946308724819,27.72,-5.483405483405482,12.19336219336219,0.9467455621301776,-6.093189964157704,5.9531039601968185,16870990.05,575,0,25.06458,1,,25.16,24.75,eod,576.0,945.0,1.4699999999999989,0
2026-01-29,VELO,15.9,14.85,15.61,6.726457399103143,204434.0,2.9465891017745363,0.9823809523809528,16.63,-6.133493686109438,19.48286229705352,0.8086419753086417,-34.52181208053691,12.715423265419298,1941053.15,625,1,14.80545,0,gap_through,,,,,,,0
2026-01-29,VZLA,6.09,5.73,6.0,5.999999999999991,3410733.0,2.541835200412692,0.25,6.86,-12.53644314868805,4.591836734693883,1.0,-16.550764951321284,3.3656711761072806,8612098.35,633,1,5.71281,1,,5.7251,5.755,eod,634.0,945.0,0.3648999999999995,0
2026-01-29,XXRP,9.3,9.16,9.27,1.510248112189866,205207.0,0.6818706783360672,0.1471428571428562,9.88,-6.174089068825923,3.292510121457493,0.6003688902551526,-41.8444165621079,10.520520993464606,1802502.2,576,0,9.13252,1,,9.11,9.014999999999999,lock,577.0,738.0,0.19000000000000128,1
2026-01-30,CLSX,22.7,21.995,22.01,3.203089504770551,29336.0,1.223884066782507,0.9007092198581553,23.28,-5.455326460481098,19.09364261168385,0.4240719910011252,-29.20553232550659,10.75912218140213,729370.3,599,0,21.929015,1,,21.79,22.71,stop,600.0,648.0,0.9100000000000001,1
2026-01-30,CPXR,29.82,29.35,29.45,1.5959252971137483,66497.0,0.4788117335663031,0.9361702127659548,32.24,-8.653846153846162,16.68734491315135,0.5037174721189597,-15.640217702663984,4.34938913131612,231108.9,598,0,29.26195,1,,29.32,28.76,eod,599.0,945.0,0.5,0
2026-01-30,IE,19.22,18.8,18.845,2.228707880074281,73933.0,1.0376743425747097,0.8809523809523871,19.92,-5.39658634538154,14.106425702811254,0.4199288256227766,-12.552204176334117,3.2683958300273166,1965926.85,594,0,18.7436,1,,18.72,17.05,eod,595.0,945.0,0.5,1
2026-01-30,IRE,12.65,11.925,12.6,5.753968253968251,713976.0,2.694561241057735,0.7653793103448279,13.27,-5.048982667671439,18.64355689525245,0.5729587712206954,-16.16766467065868,14.006495323438967,19296802.25,593,1,11.889225,1,,11.91,10.6,eod,594.0,945.0,0.7400000000000002,0
2026-01-30,IREX,21.7046,20.43,21.56,5.911873840445267,95915.0,2.483869026250284,0.698258277106544,22.86,-5.686789151356083,18.45144356955381,0.6159317211948788,-16.23020375176788,13.974820976244247,2306013.4,593,1,20.36871,1,,20.38,18.18,eod,594.0,945.0,1.3246000000000002,0
2026-01-30,KOLD,16.31,16.0,16.015,1.935685295035896,854733.0,0.7672905418634165,0.6083870967741992,17.81,-10.078607523862988,11.25772038180797,0.1945137157107218,-67.62684455225389,12.305172165939393,12509161.4,609,1,15.952,1,,15.9199,13.535,eod,610.0,945.0,0.39009999999999856,1
2026-01-30,NBIG,7.36,7.05,7.35,4.217687074829938,31003.0,1.7273935415573771,0.5806451612903236,7.84,-6.250000000000003,17.53826530612245,0.4800000000000001,-32.10224385917913,9.653388741163385,762902.1,577,1,7.028849999999999,0,ssr_no_uptick,,,,,,,0
2026-01-30,NBIL,10.33,9.9,10.33,4.162633107454015,116741.0,2.08156384835931,0.6279069767441855,11.03,-6.34632819582955,17.361740707162294,0.4804177545691903,-32.10647387446598,9.59018997375916,1274400.85,577,0,9.8703,1,,9.92,8.72,eod,578.0,945.0,0.4100000000000001,0
2026-01-30,NVA,9.48,9.04,9.05,4.861878453038688,62448.0,1.1168682292642456,0.8068181818181804,9.59,-5.630865484880075,14.141814389989566,0.2110308214127704,-20.54433713784021,5.940498952026488,1095646.4,618,0,9.01288,0,gap_through,,,,,,,0
2026-01-30,PLTM,22.28,21.98,22.105,1.3571590137977865,190900.0,0.5013657651787218,0.866666666666658,25.39,-12.93816463174478,12.209531311539982,0.4354838709677422,-20.16973636691947,3.936769272026632,2373979.65,598,1,21.91406,0,ssr_no_uptick,,,,,,,0
2026-01-30,RKT,19.14,18.3,19.05,4.409448818897637,3687882.0,1.4277907357732498,0.0,20.77,-8.28117477130476,2.648050072219551,0.8727272727272724,-21.79802955665024,3.243868770695665,31240410.5,575,1,18.2451,1,,18.2,17.91,eod,576.0,945.0,0.9400000000000013,1
2026-01-30,ROLR,7.49,7.13,7.49,4.806408544726306,41216.0,1.2591992084453605,0.0555555555555567,7.9,-5.18987341772152,24.81012658227849,0.1938775510204085,-77.76128266033253,99.15379161613107,7031511.05,575,1,7.10861,1,,7.16,6.43,eod,576.0,900.0,0.33,0
2026-01-30,SGML,12.53,11.83,11.83,5.917159763313603,226620.0,2.115760106099264,0.957142857142858,12.71,-6.923682140047213,10.81825334382376,0.7672727272727283,-29.87551867219917,9.33276537570146,5174123.05,598,0,11.79451,1,,11.88,10.77,eod,599.0,945.0,0.6499999999999986,0
2026-01-30,SPPP,19.14,18.75,18.88,2.065677966101698,251059.0,0.90354198152157,0.9756410256410278,21.56,-12.430426716141,12.175324675324676,0.3961904761904758,-20.70558588828224,3.844784237408336,1498804.7,601,1,18.69375,1,,18.795,17.57,eod,602.0,945.0,0.3449999999999988,0
2026-01-30,TMQ,5.835,5.53,5.61,5.43672014260249,641349.0,2.084989959063812,0.7704918032786874,6.01,-6.655574043261223,14.7504159733777,0.0862944162436541,-22.62068965517241,4.870039407691516,6294285.15,600,0,5.51341,1,,5.52,5.055,eod,601.0,945.0,0.3150000000000004,0
2026-01-30,UUUG,23.15,21.11,21.98,9.281164695177427,15871.0,1.8109387192730884,1.0,23.4578,-6.299823512861387,32.355975411163875,0.5214492753623187,-26.73333333333333,14.454666338772045,335814.6666666667,627,1,21.04667,1,,21.0,18.5,eod,628.0,945.0,2.1499999999999986,1
2026-01-30,UWMC,5.38,5.16,5.32,4.135338345864657,1931912.0,1.8186171464545973,0.1590909090909099,5.7,-6.666666666666665,4.385964912280701,0.0800000000000018,-13.495934959349592,3.808391377153893,17423235.8,575,1,5.14452,1,,5.125,4.925,eod,576.0,945.0,0.2549999999999999,1
2026-02-02,BOIL,25.81,25.5,25.5,1.215686274509799,367237.0,0.7045212243974879,0.516129032258067,40.67,-37.30022129333662,14.654536513400544,0.9026845637583896,-38.18181818181819,12.777622608074306,18932188.0,580,1,25.4235,1,,25.44,25.81,stop,581.0,591.0,0.3699999999999974,0
2026-02-02,IRE,10.16,9.46,10.01,6.993006993006986,763906.0,2.768199515840206,0.4714285714285695,10.55,-5.118483412322283,25.6872037914692,0.2250922509225096,-33.39986693280107,14.261170389184617,20202209.5,581,1,9.43162,0,gap_through,,,,,,,0
2026-02-02,IREX,17.47,16.2,17.15,7.405247813411077,133586.0,2.6706687682289845,0.4566929133858284,18.16,-5.561674008810582,25.796255506607928,0.243350552875379,-33.364934802542635,14.219570498117443,2479191.5,581,1,16.1514,0,gap_through,,,,,,,0
2026-02-02,NUAI,6.7,6.37,6.46,5.108359133126936,126803.0,1.7442443760334685,0.5757575757575741,6.86,-5.8309037900874685,22.886297376093285,0.4203821656050958,-31.604023292747485,12.06749239155597,8046881.15,593,0,6.35089,1,,6.47,6.105,eod,594.0,945.0,0.2300000000000004,0
2026-02-02,ROLR,6.511,6.4,6.41,1.7316692667706672,19286.0,0.5765890047236094,1.0,6.76,-5.177514792899403,21.264792899408285,0.4921739130434779,-80.96793349168647,99.44504916705846,7066015.3,589,0,6.380800000000001,1,,6.3804,6.511,stop,590.0,610.0,0.13060000000000027,1
2026-02-02,SOC,9.75,9.0,9.19,8.161044613710555,325632.0,2.9892271536891863,0.4733333333333339,9.68,-5.061983471074383,13.223140495867764,0.1406249999999998,-30.95416979714501,7.486395038418612,8065868.3,589,0,8.973,1,,8.9728,8.955,eod,590.0,945.0,0.7772000000000006,1
2026-02-02,UNG,13.82,13.75,13.76,0.5087209302325602,1003280.0,0.2395766210377514,0.8371428571428567,16.9,-18.579881656804726,8.017751479289933,0.9077490774907748,-19.17767988252569,6.913028654547331,31565565.2,581,1,13.70875,0,ssr_no_uptick,,,,,,,0
2026-02-02,VTIX,6.0599,5.515,6.0,9.08166666666667,67665.0,2.5701558098557267,0.1743439163149213,6.72,-10.714285714285712,25.80357142857143,0.0806805074971164,0.0,0.0,0.0,579,1,5.498455,0,ssr_no_uptick,,,,,,,0
2026-02-02,XXRP,7.1599,7.02,7.03,1.990042674253212,102306.0,0.9951218230139568,0.5003573981415288,8.03,-12.45330012453299,8.46824408468244,0.3823529411764704,-55.89711417816813,10.25441344787347,1895921.0,596,1,6.998939999999999,0,ssr_no_uptick,,,,,,,0
2026-02-03,ADBG,6.56,6.3,6.515,3.990790483499613,129665.0,1.595721874546397,0.6923076923076952,7.02,-7.193732193732193,5.582621082621079,0.2679254911967328,-33.52040816326532,3.665987724344565,770037.7,624,1,6.2811,1,,6.2897,6.055,eod,625.0,945.0,0.2702999999999997,0
2026-02-03,GMEU,13.03,12.54,13.03,3.760552570990025,71975.0,1.755741775703043,0.8571428571428602,13.72,-5.029154518950446,13.338192419825074,0.972677595628416,-5.374001452432826,6.031174706447947,976111.7,579,0,12.50238,1,,12.5,12.125,eod,580.0,945.0,0.5299999999999994,1
2026-02-03,GPK,14.54,13.89,14.01,4.63954318344039,573788.0,2.2197463214191977,0.4384615384615396,14.78,-5.20974289580514,4.262516914749655,0.6349206349206337,-13.00838248990997,1.9734522113628048,5086517.2,588,0,13.84833,1,,13.83,12.24,eod,589.0,945.0,0.7099999999999991,1
2026-02-03,LZ,8.22,7.95,8.165,3.306797305572572,309407.0,1.0789428794907987,0.0925925925925904,9.12,-10.471491228070178,6.633771929824547,0.7933884297520657,-22.31208372978117,2.947965970802017,3590620.7,576,1,7.92615,0,gap_through,,,,,,,0
2026-02-03,OKLS,14.27,13.76,13.96,3.6532951289398254,32320.0,1.6110034514298808,0.0784313725490214,14.89,-6.245802552048352,10.409670920080597,0.980645161290323,-14.382616481959625,10.851227744398534,3084412.85,576,0,13.71872,0,gap_through,,,,,,,0
2026-02-03,VHUB,7.656,7.06,7.58,7.862796833773087,29988.0,2.6538604261167653,0.0,8.08,-6.188118811881188,102.84653465346534,0.1263537906137184,0.0,0.0,0.0,575,1,7.038819999999999,0,gap_through,,,,,,,0
2026-02-04,AMDL,15.5399,14.2,14.94,8.968540829986614,2813631.0,3.549575325391531,0.1641913575639977,19.3,-22.59067357512954,13.005181347150248,0.3346613545816735,-36.694915254237294,6.279930383681289,11868741.6,575,1,14.1574,1,,14.25,12.9603,eod,576.0,945.0,1.2898999999999994,0
2026-02-04,APPX,11.8195,10.7,11.31,9.898320070733869,304294.0,3.245905971425532,0.1339883876730686,15.23,-25.738673670387392,16.348653972422852,0.361420137354914,-68.0101824352991,10.076185783330276,1528170.05,581,1,10.6679,1,,10.78,10.465,eod,582.0,945.0,1.0395000000000003,0
2026-02-04,CRDU,8.06,7.06,7.98,12.531328320802016,169174.0,4.815848210963691,0.0904000000000006,8.6,-7.209302325581386,36.62790697674419,0.3492063492063491,-58.60995850622407,8.08495161898156,860218.05,575,1,7.038819999999999,0,ssr_no_uptick,,,,,,,0
2026-02-04,ETHT,18.97,18.5136,18.92,2.412262156448195,89458.0,0.7145437137336128,0.1016652059596813,20.69,-8.554857419043014,19.44417593040116,0.8384290330599059,-60.92911070360641,8.76345564954675,1887503.2,598,1,18.4580592,1,,18.355,18.0475,lock,599.0,815.0,0.6149999999999984,1
2026-02-04,ETHU,28.04,27.28,27.91,2.723038337513429,271314.0,1.0115338326111811,0.1973684210526302,30.5,-8.491803278688524,19.672131147540984,0.8333333333333334,-60.72333239515903,8.789500615043574,5966429.55,598,1,27.19816,1,,27.15,26.705,lock,599.0,815.0,0.8900000000000006,1
2026-02-04,INTA,24.0,21.5,23.55,10.615711252653927,385188.0,3.610426544131647,0.1260000000000005,29.31,-19.65199590583418,15.609007164790158,0.1158469945355187,-48.50207741089,3.5539224622614665,756467.6,575,1,21.4355,1,,21.46,24.0,stop,576.0,822.0,2.539999999999999,0
2026-02-04,IRE,9.97,8.82,9.905,11.610297829379103,1104092.0,3.3311470143327924,0.0074782608695647,10.76,-7.946096654275098,19.702602230483265,0.7594339622641509,-34.09846972721225,13.016756929478726,20270102.8,575,1,8.79354,1,,8.9928,7.21,eod,576.0,945.0,0.9771999999999998,0
2026-02-04,IREX,17.22,15.14,17.01,12.228101116989995,116500.0,3.51341729372696,0.0192307692307688,18.59,-8.49919311457772,19.68800430338892,0.7814207650273223,-33.90889451844023,12.975762212105572,2644829.65,575,1,15.09458,1,,15.49,12.35,eod,576.0,945.0,1.7299999999999986,0
2026-02-04,LUMN,7.71,7.09,7.29,8.504801097393692,1788856.0,4.072875606933589,0.2016129032258064,8.46,-13.829787234042564,10.787234042553182,0.3177733946964728,-25.000000000000007,3.870281586075244,12894057.25,578,1,7.06873,0,gap_through,,,,,,,0
2026-02-04,NBIL,9.25,8.85,9.16,4.36681222707424,79027.0,1.6080675120525407,0.0,9.76,-6.147540983606554,14.241803278688511,0.7985611510791369,-39.796253697009526,9.611512457055962,1390466.65,575,0,8.82345,1,,9.05,7.99,eod,576.0,945.0,0.1999999999999993,0
2026-02-04,NEBX,28.96,27.8,28.96,4.005524861878453,33470.0,1.1658425996063435,0.1551724137931031,30.55,-5.204582651391161,14.108019639934527,0.8004640371229699,-39.38886563415655,9.642388540178809,1022926.5,575,0,27.7166,1,,28.34,25.105,eod,576.0,945.0,0.620000000000001,0
2026-02-04,NPT,6.18,5.66,6.07,8.566721581548592,43028.0,3.162547332710149,0.076923076923077,7.2,-15.69444444444444,109.72222222222224,0.2050632911392405,-54.97032640949555,9.421720224209755,1862505.7,575,1,5.64302,0,gap_through,,,,,,,0
2026-02-04,ROBN,29.4805,27.63,29.19,6.339499828708463,82697.0,1.7032759413363805,0.0459335314779793,30.86,-5.411535968891763,12.392417368762144,0.4234238945689407,-55.257510729613735,5.695519053921451,726241.4,575,0,27.54711,1,,28.07,26.02,eod,576.0,945.0,1.410499999999999,0
2026-02-04,WULX,23.16,20.6,23.16,11.053540587219338,20454.0,1.086278692771275,0.0,24.9,-6.987951807228909,23.41365461847389,0.5814751286449397,-15.995647442872688,9.894294414932766,251628.2,575,1,20.5382,0,ssr_no_uptick,,,,,,,0
2026-02-04,XXRP,6.53,6.3101,6.53,3.367534456355284,51951.0,0.7995711820594555,0.1132332878581159,6.92,-5.635838150289012,13.0043352601156,0.8778753194799426,-59.03387703889587,6.562185159979597,1908831.8,597,0,6.2911697,1,,6.28,6.2,eod,598.0,945.0,0.25,1
2026-02-05,BEX,22.68,21.21,21.94,6.70009115770282,54889.0,2.36008674678002,0.3945578231292508,24.3,-9.711934156378598,54.94691358024693,0.386613341721527,-37.8470254957507,12.639115012222538,616705.9,611,1,21.14637,0,gap_through,,,,,,,0
2026-02-05,BITU,13.7006,13.46,13.55,1.7756457564575556,195394.0,1.0614137003323694,0.8129675810473809,14.9,-9.060402684563757,10.40268456375838,0.374193548387097,-50.51132213294375,5.848713374225482,5964270.45,595,1,13.41962,1,,13.3714,10.9865,eod,596.0,945.0,0.32920000000000016,1
2026-02-05,BITX,17.285,16.97,17.09,1.8431831480397969,817459.0,1.056083241230682,0.8257142857142866,18.8,-9.095744680851068,10.398936170212774,0.3631713554987213,-50.34877876589551,5.724459658588146,10246595.75,595,1,16.919089999999997,1,,16.87,13.84,eod,596.0,945.0,0.41499999999999915,1
2026-02-05,BMNR,19.64,19.19,19.25,2.337662337662334,2348605.0,1.395822995421451,0.866888888888891,20.3,-5.172413793103452,10.24630541871922,0.1923076923076931,-44.02442570514685,4.976347961834464,43835664.65,602,0,19.132430000000003,1,,19.14,17.395,eod,603.0,945.0,0.5,0
2026-02-05,CIFU,17.01,16.07,16.5,5.696969696969704,51450.0,3.0168131157091853,1.0,18.02,-8.43507214206437,51.38734739178691,0.4838012958963282,-54.831645223104296,11.937237470167055,379538.45,615,1,16.02179,0,ssr_no_uptick,,,,,,,0
2026-02-05,CLSK,9.89,9.585,9.59,3.180396246089673,1582390.0,1.9958177448251295,0.2786885245901612,10.22,-6.1643835616438425,13.404109589041092,0.299291919118184,-33.61208412366567,5.279737496969301,32465596.25,600,0,9.556245,1,,9.5,8.385,eod,601.0,945.0,0.39000000000000057,1
2026-02-05,CLSX,13.87,12.91,12.91,7.436096049573966,30450.0,3.246130483928039,0.3854166666666662,14.91,-13.41381623071764,29.912810194500334,0.2914798206278028,-58.47539401736893,10.325553860176932,833093.9,600,1,12.87127,1,,12.79,9.56,eod,601.0,945.0,1.08,1
2026-02-05,CONL,7.3555,7.025,7.025,4.70462633451957,699046.0,2.7650016918504225,0.6807866868381234,7.79,-9.820282413350444,15.46854942233633,0.3443983402489626,-63.94662560944317,5.330435667818843,7262605.85,592,1,7.003925000000001,1,,7.0,5.78,eod,593.0,945.0,0.35550000000000015,1
2026-02-05,CONY,27.35,26.82,26.82,1.9761372110365445,76409.0,1.0154149268817,0.8679245283018865,28.47,-5.795574288724969,6.849315068493149,0.3435897435897427,-38.23122984799632,2.479396963136032,577513.85,594,0,26.73954,1,,26.7289,24.67,eod,595.0,945.0,0.621100000000002,1
2026-02-05,CRMX,13.96,12.75,13.26,9.12518853695325,23101.0,2.906017187461867,0.223140495867768,14.52,-8.677685950413222,41.46005509641873,0.1694352159468438,-72.43816254416961,26.90050049871188,672470.6875,592,1,12.71175,1,,12.73,9.03,eod,593.0,945.0,1.2300000000000004,0
2026-02-05,CRNC,8.61,7.53,8.61,12.543554006968632,305316.0,6.640918188589221,0.0277777777777772,10.78,-20.12987012987013,7.792207792207792,0.6785714285714269,-33.46213292117465,3.2290138930089998,776685.15,576,1,7.50741,0,gap_through,,,,,,,0
2026-02-05,CRWU,5.825,5.455,5.79,6.390328151986186,78073.0,2.48259822226034,0.6621621621621623,6.15,-5.853658536585371,29.1040650406504,0.1228560254762836,-51.91029900332226,11.45140075259221,1707853.5,612,1,5.438635,0,gap_through,,,,,,,0
2026-02-05,ELIL,27.38,25.49,26.74,7.068062827225133,26493.0,2.0828311867884213,0.2275132275132291,29.27,-8.643662453023577,7.892039631021519,0.9004329004329001,-14.623243933588768,6.066478641173345,147959.8,585,1,25.41353,1,,25.36,24.65,eod,586.0,945.0,2.0199999999999996,1
2026-02-05,ETHT,16.96,16.6,16.7,2.155688622754488,84569.0,1.1855555913525349,0.75,18.31,-8.793009284543963,14.52758055707264,0.6090225563909765,-65.51353851745387,8.920134629012049,1955390.05,595,0,16.5502,0,gap_through,,,,,,,0
2026-02-05,ETHU,25.08,24.5,24.72,2.346278317152097,301016.0,1.3080638033853311,0.6894827586206896,27.03,-8.546059933407333,14.687384387717358,0.6171284634760709,-65.21249648184633,8.939001396978558,6309226.5,594,0,24.4265,1,,24.47,19.5275,eod,595.0,945.0,0.6099999999999994,0
2026-02-05,EXK,11.3,10.8,10.895,4.5892611289582375,971720.0,2.117188969624051,0.2669999999999994,11.88,-8.291245791245801,8.62794612794613,0.8243902439024393,-28.08580858085809,5.823971210516101,17727746.4,615,0,10.7676,1,,10.775,10.445,eod,616.0,945.0,0.5250000000000004,0
2026-02-05,FLNC,25.62,23.22,24.84,9.661835748792278,1323873.0,4.45648414483812,0.2270833333333338,28.99,-14.315281131424626,24.525698516729907,0.3656821378340363,-25.872873769024167,5.358155062955055,5803722.75,582,1,23.15034,0,gap_through,,,,,,,0
2026-02-05,FMC,15.09,14.43,15.09,4.37375745526839,810808.0,1.891271537539179,0.2575757575757574,16.99,-11.183048852266031,5.591524426133037,0.9789473684210496,-11.287477954144627,1.8183484567620227,4040436.75,576,1,14.38671,0,gap_through,,,,,,,0
2026-02-05,GLXY,19.81,19.09,19.09,3.7716081718177,434232.0,2.007979574309368,0.7638888888888911,20.16,-5.307539682539684,10.044642857142868,0.2172839506172843,-45.033112582781456,6.777294287571244,8043481.15,597,0,19.03273,1,,19.1,16.875,eod,598.0,945.0,0.7099999999999973,0
2026-02-05,HOOW,28.99,27.7995,28.0,4.251785714285715,33710.0,1.593777221999802,0.8806383872322561,29.51,-5.11690952219587,11.48763131141986,0.3657817109144548,-44.30077581062264,3.79427834202886,354599.55,599,0,27.7161015,1,,27.68,25.62,eod,600.0,945.0,1.3099999999999987,1
2026-02-05,IMSR,7.65,7.43,7.53,2.92164674634795,147426.0,1.5824350340408675,0.450454545454544,7.99,-5.757196495619524,14.51814768460576,0.2931034482758619,-44.32532347504621,9.903245583501056,4414171.85,613,0,7.40771,1,,7.39,7.655,stop,614.0,766.0,0.2600000000000007,1
2026-02-05,IONL,17.64,16.25,17.4,7.988505747126442,31799.0,2.549699110612667,0.1942446043165464,19.14,-9.0909090909091,28.845350052246587,0.3694982792972288,-62.5,8.829343411114593,385638.45,601,1,16.20125,1,,16.11,13.4924,eod,602.0,945.0,1.5300000000000011,1
2026-02-05,IONX,11.48,10.63,11.45,7.423580786026199,264342.0,3.3022480551859354,0.3647058823529398,12.46,-8.105939004815422,29.65489566613162,0.354533152909337,-62.471320878400526,8.829497314683543,3658501.9,600,1,10.59811,1,,10.56,8.8,eod,601.0,945.0,0.9199999999999999,1
