symbol,sig_date,entry_date,exit_date,split,entry,exit,stop,r_pct,why,gross,net,net_daily,net_auction,dvol20_med,gap,vol_ratio,ret5,ret3,on20,sig_close
LIF,2025-08-12,2025-08-13,2025-08-19,TRAIN,84.31,85.6,78.4083,0.07,hold,0.0153006,0.0123672,0.0147006,0.0143006,5.08085e+07,0.0918092,3.15711,0.101516,0.110004,0.00955027,83.55
ECG,2025-08-13,2025-08-14,2025-08-20,TRAIN,78.5,74.78,73.005,0.07,hold,-0.0473886,-0.0537762,-0.0485886,-0.0483886,3.49802e+07,0.102902,5.97558,0.0833448,0.108373,0.00810101,79.16
HBM,2025-08-13,2025-08-14,2025-08-20,TRAIN,11.13,10.99,10.3509,0.0699999,hold,-0.0125787,-0.0155121,-0.0131787,-0.0135787,6.31165e+07,0.174619,4.50901,0.232862,0.175311,0.0106759,11.33
ENB,2025-08-13,2025-08-14,2025-08-20,TRAIN,47.71,48.03,44.3703,0.07,hold,0.00670719,0.00377379,0.00610719,0.00570719,1.83108e+08,0.00147927,2.6504,0.0142523,0.014684,0.000910228,47.68
FLYE,2025-08-14,2025-08-15,2025-08-15,TRAIN,7.77,1,7.2261,0.07,stop,-0.8713,-0.877687,-0.8725,-0.8723,1.22361e+07,-0.0693333,6.08679,0.144543,0.105413,-0.0010535,7.76
CTRE,2025-08-14,2025-08-15,2025-08-21,TRAIN,33.75,34.54,31.3875,0.07,hold,0.0234075,0.0170199,0.0222075,0.0224075,4.87143e+07,0.00755739,5.55157,0.0356375,0.0255553,0.00230002,33.71
GIL,2025-08-14,2025-08-15,2025-08-21,TRAIN,56.83,54.21,52.8519,0.07,hold,-0.0461025,-0.0524901,-0.0473025,-0.0471025,2.55027e+07,0.00637174,4.41623,0.075129,0.104044,0.000616339,56.24
EQX,2025-08-14,2025-08-15,2025-08-21,TRAIN,7.89,7.9,7.3377,0.07,hold,0.00126743,-0.00166597,0.000667433,0.000267433,6.88961e+07,0.0441827,3.16293,0.193893,0.17594,0.00388962,7.82
NEGG,2025-08-14,2025-08-15,2025-08-15,TRAIN,116.88,101.02,108.698,0.07,stop,-0.135695,-0.138628,-0.136295,-0.136695,5.01928e+07,0.197083,2.38938,1.15495,0.822826,0.0149337,128.09
HSAI,2025-08-15,2025-08-18,2025-08-21,TRAIN,25.85,23.06,24.0405,0.07,stop,-0.10793,-0.114318,-0.10913,-0.10893,4.21157e+07,0.0754718,4.93766,0.1308,0.122861,0.00674797,25.59
EVLV,2025-08-15,2025-08-18,2025-08-22,TRAIN,7.76,8.37,7.2168,0.07,hold,0.0786082,0.0722206,0.0774082,0.0776082,1.76881e+07,0.0936229,4.26767,0.0631001,0.0333333,0.00940603,7.75
DXJ,2025-08-15,2025-08-18,2025-08-22,TRAIN,126.35,126.41,117.506,0.07,hold,0.00047493,-0.00591267,-0.00072507,-0.00052507,3.43025e+07,0.0118999,2.01962,0.0192744,0.00519133,0.00459131,125.86
WULF,2025-08-18,2025-08-19,2025-08-25,TRAIN,9.145,8.93,8.50485,0.07,hold,-0.0235102,-0.0264436,-0.0241102,-0.0245102,1.79159e+08,0.115942,3.00109,0.737037,0.717949,0.0283046,9.38
APLD,2025-08-18,2025-08-19,2025-08-25,TRAIN,16.16,15.95,15.0288,0.07,hold,-0.0129951,-0.0159285,-0.0135951,-0.0139951,2.95809e+08,0.0557133,2.15828,0.164647,0.104054,0.0160066,16.34
LTM,2025-08-18,2025-08-19,2025-08-25,TRAIN,45.25,48.41,42.0825,0.07,hold,0.0698342,0.0634466,0.0686342,0.0688342,1.81569e+07,0.0047586,2.04716,0.0575573,0.0100559,0.000170714,45.2
TJX,2025-08-20,2025-08-21,2025-08-27,TRAIN,136.46,137.23,126.908,0.07,hold,0.00564265,0.00270925,0.00504265,0.00464265,6.28668e+08,0.0662235,2.67405,0.0310962,0.042603,0.00390506,138.27
NEU,2025-08-21,2025-08-22,2025-08-28,TRAIN,800.61,824.34,744.567,0.07,hold,0.02964,0.0267066,0.02904,0.02864,5.57661e+07,-0.00284368,3.31603,0.0448501,0.0367062,-0.000960499,800.7
AEG,2025-08-21,2025-08-22,2025-08-28,TRAIN,7.92,7.8,7.3656,0.07,hold,-0.0151515,-0.0215391,-0.0163515,-0.0161515,3.0944e+07,0.075067,2.54231,0.0692409,0.0851351,0.00687449,8.03
UI,2025-08-22,2025-08-25,2025-08-29,TRAIN,513.01,528.13,477.099,0.07,hold,0.0294731,0.0230855,0.0282731,0.0284731,4.55535e+07,0.158717,5.84506,0.266708,0.312219,0.00713699,510.23
FETH,2025-08-22,2025-08-25,2025-08-29,TRAIN,46.51,43.33,43.2543,0.07,hold,-0.0683723,-0.0713057,-0.0689723,-0.0693723,1.16653e+08,0.00829589,3.25934,0.105023,0.172197,0.00980766,48.4
OPEN,2025-08-22,2025-08-25,2025-08-25,TRAIN,4.95,4.54,4.6035,0.07,stop,-0.0828283,-0.0857617,-0.0834283,-0.0838283,5.26026e+08,-0.00555557,2.9288,0.580442,0.383978,0.00112782,5.01
RING,2025-08-22,2025-08-25,2025-08-29,TRAIN,51.4,53.91,47.802,0.07,hold,0.0488327,0.0424451,0.0476327,0.0478327,1.16319e+07,-0.00733542,2.74799,0.0312248,0.0626947,0.00249466,51.19
LLYVA,2025-08-22,2025-08-25,2025-08-29,TRAIN,92.915,94.62,86.4109,0.07,hold,0.0183501,0.0119625,0.0171501,0.0173501,1.1323e+07,0.0053004,2.35526,0.0241444,0.0179437,0.000725076,92.47
AS,2025-08-22,2025-08-25,2025-08-29,TRAIN,41.65,39.32,38.7345,0.07,hold,-0.0559424,-0.0588758,-0.0565424,-0.0569424,1.31003e+08,0.0215054,2.24359,0.0715578,0.160604,0.000997037,41.48
AEHR,2025-08-25,2025-08-26,2025-09-02,TRAIN,26,24.88,24.18,0.07,hold,-0.0430769,-0.0494645,-0.0442769,-0.0440769,2.10616e+07,0.164088,9.13781,0.26818,0.414845,0.00759561,24.59
PRM,2025-08-25,2025-08-26,2025-09-02,TRAIN,21.36,22.52,19.8648,0.07,hold,0.0543071,0.0479195,0.0531071,0.0533071,1.86903e+07,0.0225873,2.09565,0.137265,0.151466,0.00472524,21.21
TSEM,2025-08-26,2025-08-27,2025-09-03,TRAIN,59.8,62.26,55.614,0.07,hold,0.0411371,0.0347495,0.0399371,0.0401371,4.55339e+07,-0.00243181,3.42823,0.192369,0.20072,-0.00135475,60
BNS,2025-08-26,2025-08-27,2025-09-03,TRAIN,61.18,62.85,56.8974,0.07,hold,0.0272964,0.024363,0.0266964,0.0262964,7.76463e+07,0.0266923,3.35392,0.0838333,0.0847907,0.00191877,61.41
BMO,2025-08-26,2025-08-27,2025-09-03,TRAIN,119.35,123.54,110.995,0.07,hold,0.0351069,0.0321735,0.0345069,0.0341069,5.31528e+07,0.0119539,2.83318,0.0552413,0.0608672,0.000177616,119.39
UUUU,2025-08-26,2025-08-27,2025-09-03,TRAIN,12.08,11.44,11.2344,0.07,hold,-0.0529802,-0.0559136,-0.0535802,-0.0539802,1.0748e+08,0.0558096,2.78818,0.453365,0.309575,0.00268716,12.31
AER,2025-08-26,2025-08-27,2025-09-03,TRAIN,122.33,124.28,113.767,0.07,hold,0.0159404,0.013007,0.0153404,0.0149404,1.79467e+08,-0.00340253,2.38681,0.0737911,0.0478652,0.00144158,123.69
ACM,2025-08-26,2025-08-27,2025-09-03,TRAIN,125.35,124.08,116.576,0.07,hold,-0.0101316,-0.013065,-0.0107316,-0.0111316,8.56169e+07,0.000812173,2.37699,0.0396621,0.0327356,0.00276846,125.56
ELAN,2025-08-27,2025-08-28,2025-09-04,TRAIN,18.47,17.47,17.1771,0.07,hold,-0.0541419,-0.0570753,-0.0547419,-0.0551419,9.96547e+07,0.0502793,3.4248,0.058992,0.0323842,0.00885326,18.49
DCI,2025-08-27,2025-08-28,2025-09-04,TRAIN,82.22,80.62,76.4646,0.07,hold,-0.01946,-0.0258476,-0.02066,-0.02046,3.65647e+07,0.00555348,3.25092,0.105221,0.0847861,0.000536421,82.14
RY,2025-08-27,2025-08-28,2025-09-04,TRAIN,145.59,145.81,135.399,0.07,hold,0.0015111,-0.0014223,0.000911097,0.000511097,1.12797e+08,0.0277456,3.09426,0.0642537,0.0535247,0.00148672,145.26
PTGX,2025-08-27,2025-08-28,2025-09-04,TRAIN,61.46,59.6,57.1578,0.07,hold,-0.0302636,-0.0366512,-0.0314636,-0.0312636,2.96527e+07,-0.00491321,2.4449,0.0924773,0.0687196,-0.00112907,61.43
TD,2025-08-27,2025-08-28,2025-08-28,TRAIN,78.5,72.85,73.005,0.07,stop,-0.0719745,-0.0749079,-0.0725745,-0.0729745,1.0411e+08,-0.00159484,2.32795,0.0329671,0.0236623,0.000411111,76.14
SNOW,2025-08-28,2025-08-29,2025-09-05,TRAIN,236.93,225.58,220.345,0.07,hold,-0.0479044,-0.0508378,-0.0485044,-0.0489044,7.92735e+08,0.10784,8.30307,0.237929,0.237929,0.00906459,241
FIVE,2025-08-28,2025-08-29,2025-09-05,TRAIN,149.25,153.4,138.803,0.07,hold,0.0278057,0.0248723,0.0272057,0.0268057,1.49233e+08,0.0403019,3.60374,0.0581888,0.0679052,0.00227709,150.03
ESE,2025-08-28,2025-08-29,2025-09-05,TRAIN,204.17,202.66,189.878,0.07,hold,-0.00739574,-0.0137833,-0.00859574,-0.00839574,3.92676e+07,0.00060451,2.92823,0.0690633,0.0514065,-0.00316412,203.71
AFRM,2025-08-29,2025-09-02,2025-09-08,TRAIN,85.35,85.88,79.3755,0.07,hold,0.00620973,0.00327633,0.00560973,0.00520973,4.27427e+08,0.150144,6.23616,0.112844,0.13483,0.00947234,88.46
IREN,2025-08-29,2025-09-02,2025-09-08,TRAIN,25.59,26.19,23.7987,0.07,hold,0.0234467,0.0205133,0.0228467,0.0224467,4.32432e+08,0.193576,3.51545,0.235651,0.151805,0.0148374,26.48
PSLV,2025-08-29,2025-09-02,2025-09-08,TRAIN,13.66,13.99,12.7038,0.07,hold,0.0241581,0.0212247,0.0235581,0.0231581,2.3496e+08,-0.00301886,2.36156,0.0258751,0.0337423,0.00118182,13.48
SLV,2025-08-29,2025-09-02,2025-09-08,TRAIN,36.625,37.51,34.0612,0.07,hold,0.0241637,0.0212303,0.0235637,0.0231637,4.70208e+08,-0.00478607,2.02788,0.024052,0.0334095,0.000482693,36.19
MLYS,2025-09-02,2025-09-03,2025-09-09,TRAIN,28,38.5,26.04,0.07,hold,0.375,0.368612,0.3738,0.374,1.30749e+07,0.462532,16.9686,0.957938,0.897436,0.0211811,28.86
IONS,2025-09-02,2025-09-03,2025-09-09,TRAIN,58.975,64.4,54.8467,0.07,hold,0.0919882,0.0890548,0.0913882,0.0909882,8.02675e+07,0.152574,8.33944,0.374701,0.344795,0.0065384,57.49
MUX,2025-09-02,2025-09-03,2025-09-09,TRAIN,14.1,13.56,13.113,0.07,hold,-0.0382979,-0.0446855,-0.0394979,-0.0392979,1.2076e+07,0.0909091,5.80133,0.270968,0.25592,0.00407065,13.79
RING,2025-09-03,2025-09-04,2025-09-10,TRAIN,55.24,58.86,51.3732,0.07,hold,0.0655322,0.0591446,0.0643322,0.0645322,1.29687e+07,0.0172943,7.19114,0.0612051,0.0685167,0.00354823,55.83
GOOG,2025-09-03,2025-09-04,2025-09-10,TRAIN,230.155,239.56,214.044,0.07,hold,0.0408638,0.0379304,0.0402638,0.0398638,3.84349e+09,0.0683522,3.78288,0.111325,0.0881952,0.00288579,231.1
FTI,2025-09-03,2025-09-04,2025-09-10,TRAIN,38.37,40.89,35.6841,0.0699999,hold,0.0656763,0.0627429,0.0650763,0.0646763,9.23909e+07,0.0340879,3.49287,0.0551724,0.0321101,0.00275314,38.25
GOOGL,2025-09-03,2025-09-04,2025-09-10,TRAIN,229.65,239.17,213.574,0.07,hold,0.0414544,0.038521,0.0408544,0.0404544,5.83374e+09,0.0703099,3.45178,0.113546,0.0898696,0.00290224,230.66
COGT,2025-09-03,2025-09-04,2025-09-10,TRAIN,13.1,12.75,12.183,0.07,hold,-0.0267176,-0.0331052,-0.0279176,-0.0277176,1.35554e+07,0.0225,2.93359,0.0695013,0.0827814,1.79976e-05,13.08
MLTX,2025-09-03,2025-09-04,2025-09-10,TRAIN,59.52,54.2,55.3536,0.07,stop,-0.0893817,-0.0957693,-0.0905817,-0.0903817,2.02332e+07,-0.0010246,2.55709,0.0917431,0.0857664,0.000144252,59.5
CIEN,2025-09-04,2025-09-05,2025-09-11,TRAIN,115.86,132.5,107.75,0.07,hold,0.143622,0.140688,0.143022,0.142622,1.48747e+08,0.212824,5.77226,0.260729,0.244227,0.00876409,116.92
SNDK,2025-09-04,2025-09-05,2025-09-11,TRAIN,65.52,84.3,60.9336,0.07,hold,0.28663,0.283697,0.28603,0.28563,1.08094e+08,0.0501792,3.74013,0.290256,0.191157,0.00333013,62.5
JOYY,2025-09-04,2025-09-05,2025-09-11,TRAIN,63,61.67,58.59,0.07,hold,-0.0211111,-0.0274987,-0.0223111,-0.0221111,1.36168e+07,0,3.57802,0.15876,0.147614,0.00246482,62.04
SVV,2025-09-04,2025-09-05,2025-09-11,TRAIN,12.52,12.73,11.6436,0.07,hold,0.0167731,0.0103855,0.0155731,0.0157731,1.14995e+07,-0.000826478,2.48129,0.0963855,0.0537634,0.00124938,12.74
MIR,2025-09-05,2025-09-08,2025-09-10,TRAIN,23,21.34,21.39,0.07,stop,-0.0721739,-0.0785615,-0.0733739,-0.0731739,4.0568e+07,0.0447832,5.46606,0.0977948,0.111111,0.00284838,22.9
AVGO,2025-09-05,2025-09-08,2025-09-12,TRAIN,342.75,359.87,318.758,0.07,hold,0.0499489,0.0470155,0.0493489,0.0489489,5.44129e+09,0.1623,4.24916,0.0850154,0.122888,0.00769959,334.89
KRMN,2025-09-05,2025-09-08,2025-09-12,TRAIN,63.12,64.33,58.7016,0.07,hold,0.0191699,0.0162365,0.0185699,0.0181699,5.71465e+07,0.0543274,3.3086,0.127502,0.160141,0.00746161,62.52
PL,2025-09-08,2025-09-09,2025-09-15,TRAIN,8.64,9.86,8.0352,0.07,hold,0.141204,0.134816,0.140004,0.140204,3.97156e+07,0.179939,10.0971,0.362482,0.5,0.00768891,9.66
GSAT,2025-09-08,2025-09-09,2025-09-09,TRAIN,40.03,36.91,37.2279,0.07,stop,-0.0779415,-0.0843291,-0.0791415,-0.0789415,2.04411e+07,0.0509126,4.84985,0.267624,0.254215,0.00422866,37.94
SPHR,2025-09-08,2025-09-09,2025-09-15,TRAIN,53.98,60.29,50.2014,0.07,hold,0.116895,0.110508,0.115695,0.115895,4.40205e+07,0.00797546,3.52391,0.201059,0.124845,0.00832627,54.42
APP,2025-09-08,2025-09-09,2025-09-15,TRAIN,546.815,593.14,508.538,0.07,hold,0.0847179,0.0817845,0.0841179,0.0837179,2.50346e+09,0.0955349,3.02985,0.143024,0.122479,0.00199344,547.04
NBIS,2025-09-09,2025-09-10,2025-09-16,TRAIN,91.64,89.43,85.2252,0.07,hold,-0.0241161,-0.0270495,-0.0247161,-0.0251161,6.51712e+08,0.517328,7.93285,0.456482,0.474657,0.0262268,95.72
CASY,2025-09-09,2025-09-10,2025-09-16,TRAIN,546.48,561.18,508.226,0.07,hold,0.0268995,0.0239661,0.0262995,0.0258995,1.07632e+08,-0.013883,4.62496,0.0869914,0.086555,0.000549287,541.3
ALNY,2025-09-09,2025-09-10,2025-09-16,TRAIN,478.5,461.24,445.005,0.07,hold,-0.0360711,-0.0390045,-0.0366711,-0.0370711,4.84017e+08,0.0133728,2.9143,0.0785906,0.0630374,0.00166482,482.13
CNTA,2025-09-09,2025-09-10,2025-09-16,TRAIN,20.86,21.33,19.3998,0.07,hold,0.0225312,0.0161436,0.0213312,0.0215312,1.58501e+07,0.0138658,2.80713,0.207296,0.320456,0.00339216,20.85
ORCL,2025-09-10,2025-09-11,2025-09-12,TRAIN,330.34,292.18,307.216,0.07,stop,-0.115517,-0.118451,-0.116117,-0.116517,2.52929e+09,0.321643,10.4583,0.469367,0.410352,0.0186858,328.33
ATRO,2025-09-10,2025-09-11,2025-09-11,TRAIN,44.04,40.46,40.9572,0.07,stop,-0.0812898,-0.0876774,-0.0824898,-0.0822898,2.30526e+07,0.0428311,8.29654,0.192935,0.134953,0.00367225,43.9
TVTX,2025-09-10,2025-09-11,2025-09-11,TRAIN,27.71,25,25.7703,0.07,stop,-0.0977986,-0.104186,-0.0989986,-0.0987986,3.29445e+07,0.169593,6.27179,0.392657,0.262015,0.01321,27.31
AMLX,2025-09-10,2025-09-11,2025-09-17,TRAIN,11.6,12.77,10.788,0.07,hold,0.100862,0.0944744,0.099662,0.099862,1.04857e+07,0.094196,5.05464,0.202236,0.159804,0.003342,11.83
BTSG,2025-09-10,2025-09-11,2025-09-17,TRAIN,27.55,27.4,25.6215,0.07,hold,-0.00544465,-0.0118322,-0.00664465,-0.00644465,4.48744e+07,0.00552595,3.21677,0.166113,0.163697,-0.00157502,28.08
TRVI,2025-09-10,2025-09-11,2025-09-12,TRAIN,9.79,8.25,9.1047,0.07,stop,-0.157303,-0.163691,-0.158503,-0.158303,1.21935e+07,0,3.13922,0.345454,0.372325,-0.000400335,9.62
HSBC,2025-09-10,2025-09-11,2025-09-17,TRAIN,68.39,69.67,63.6027,0.07,hold,0.0187162,0.0157828,0.0181162,0.0177162,7.16787e+07,0.0147302,2.92401,0.0562335,0.0420668,0.000369519,68.37
WBD,2025-09-11,2025-09-12,2025-09-18,TRAIN,17.53,18.7,16.3029,0.07,hold,0.0667428,0.0638094,0.0661428,0.0657428,5.98446e+08,0.00358856,6.03023,0.373832,0.309312,-0.00259893,16.17
SIMO,2025-09-11,2025-09-12,2025-09-18,TRAIN,89.15,91.37,82.9095,0.07,hold,0.0249019,0.0185143,0.0237019,0.0239019,1.60001e+07,0.0161291,4.40072,0.0974499,0.0498527,-0.00366183,89.08
RMBS,2025-09-11,2025-09-12,2025-09-18,TRAIN,88.2,107.38,82.026,0.07,hold,0.21746,0.214527,0.21686,0.21646,8.15362e+07,0.00959671,4.02241,0.174801,0.208788,0.000662896,88.58
MU,2025-09-11,2025-09-12,2025-09-18,TRAIN,153.55,168.89,142.801,0.07,hold,0.0999023,0.0969689,0.0993023,0.0989023,2.00067e+09,0.0551429,3.07681,0.212221,0.145367,0.0036127,150.57
ZWS,2025-09-11,2025-09-12,2025-09-18,TRAIN,47.37,47.94,44.0541,0.07,hold,0.0120329,0.00564527,0.0108329,0.0110329,3.7515e+07,0.0034858,2.89441,0.0287268,0.0130733,-0.00117944,47.27
SNDK,2025-09-11,2025-09-12,2025-09-18,TRAIN,85.31,98.87,79.3383,0.07,hold,0.15895,0.156016,0.15835,0.15795,1.18881e+08,0.113366,2.77429,0.3488,0.19583,0.00805137,84.3
IONQ,2025-09-12,2025-09-15,2025-09-19,TRAIN,56.88,70.41,52.8984,0.07,hold,0.237869,0.234936,0.237269,0.236869,5.74572e+08,0.00531352,4.92556,0.330383,0.263864,0.000610232,55.61
GRAB,2025-09-12,2025-09-15,2025-09-19,TRAIN,5.9,6.39,5.487,0.07,hold,0.0830508,0.0801174,0.0824508,0.0820508,1.3344e+08,0.00361669,3.6178,0.162791,0.134215,-0.000851247,6
CENX,2025-09-12,2025-09-15,2025-09-19,TRAIN,26.45,27.57,24.5985,0.07,hold,0.042344,0.0359564,0.041144,0.041344,2.90304e+07,0.00897229,2.4827,0.181077,0.200092,0.0011297,26.09
TKO,2025-09-15,2025-09-16,2025-09-22,TRAIN,204.23,199.67,189.934,0.07,hold,-0.0223278,-0.0252612,-0.0229278,-0.0233278,1.36755e+08,0.0201046,3.16067,0.0200529,0.047968,-9.61721e-05,204.49
CCJ,2025-09-15,2025-09-16,2025-09-16,TRAIN,86.33,80.23,80.2869,0.07,stop,-0.0706591,-0.0735925,-0.0712591,-0.0716591,2.82207e+08,0.0047369,2.71416,0.117556,0.0861961,0.00263057,86.32
STX,2025-09-15,2025-09-16,2025-09-22,TRAIN,211.3,229.33,196.509,0.07,hold,0.0853289,0.0823955,0.0847289,0.0843289,5.35812e+08,0.0204602,2.40357,0.11562,0.0936594,0.0017738,211.12
OR,2025-09-15,2025-09-16,2025-09-22,TRAIN,37.09,37.11,34.4937,0.0699999,hold,0.000539184,-0.00584842,-0.000660816,-0.000460816,2.37256e+07,0.00305986,2.28437,0.0542703,0.0385481,0.00406632,36.91
IAU,2025-09-16,2025-09-17,2025-09-23,TRAIN,69.29,70.94,64.4397,0.0699999,hold,0.023813,0.0208796,0.023213,0.022813,4.2247e+08,0.00345933,4.23928,0.016518,0.0147381,0.00224612,69.54
JMIA,2025-09-16,2025-09-17,2025-09-23,TRAIN,11.91,11.33,11.0763,0.07,hold,-0.0486985,-0.0550861,-0.0498985,-0.0496985,3.25707e+07,0.134831,3.41183,0.225309,0.224049,0.00491057,11.91
KRC,2025-09-16,2025-09-17,2025-09-23,TRAIN,44.75,44.33,41.6175,0.07,hold,-0.00938541,-0.0123188,-0.00998541,-0.0103854,5.13892e+07,-0.00206423,2.64746,0.0519048,0.0286379,-0.00165212,44.18
PAGS,2025-09-16,2025-09-17,2025-09-23,TRAIN,10.8,10.18,10.044,0.07,hold,-0.0574074,-0.063795,-0.0586074,-0.0584074,3.51396e+07,0.0402062,2.44091,0.128151,0.132911,0.00271495,10.74
LYFT,2025-09-17,2025-09-18,2025-09-24,TRAIN,22.925,22.06,21.3202,0.07,hold,-0.0377317,-0.0406651,-0.0383317,-0.0387317,3.12076e+08,0.157999,4.75197,0.204641,0.226638,0.00715946,22.84
QBTS,2025-09-17,2025-09-18,2025-09-24,TRAIN,22.87,27.72,21.2691,0.07,hold,0.212068,0.209135,0.211468,0.211068,4.91799e+08,0,3.9585,0.405237,0.269144,0.000411668,22.54
ROIV,2025-09-17,2025-09-18,2025-09-24,TRAIN,15.04,14.7,13.9872,0.07,hold,-0.0226064,-0.0255398,-0.0232064,-0.0236064,7.89942e+07,0.119182,3.90766,0.109659,0.0852273,0.00561379,15.28
BIDU,2025-09-17,2025-09-18,2025-09-24,TRAIN,133.616,132.92,124.263,0.07,hold,-0.00520897,-0.00814237,-0.00580897,-0.00620897,5.46082e+08,0.0812668,3.0306,0.280948,0.200819,0.0130133,137.83
INTC,2025-09-18,2025-09-19,2025-09-25,TRAIN,30.38,33.99,28.2534,0.07,hold,0.118828,0.115895,0.118228,0.117828,1.52528e+09,0.276305,6.54803,0.242178,0.234154,0.0138256,30.57
RDN,2025-09-18,2025-09-19,2025-09-25,TRAIN,37.33,36.65,34.7169,0.0699999,hold,-0.0182159,-0.0246035,-0.0194159,-0.0192159,2.27759e+07,0.0477973,6.14702,0.0481555,0.0713874,0.000615269,37.22
GTX,2025-09-18,2025-09-19,2025-09-25,TRAIN,13.675,13.58,12.7178,0.07,hold,-0.00694698,-0.0133346,-0.00814698,-0.00794698,2.94999e+07,-0.00304413,4.80868,0.0149701,0.0327494,0.00045197,13.56
AEIS,2025-09-18,2025-09-19,2025-09-25,TRAIN,171.88,167.35,159.848,0.07,hold,-0.0263556,-0.0327432,-0.0275556,-0.0273556,4.29053e+07,0.0183154,2.81796,0.0641298,0.0830036,0.00218088,169.75
RGTI,2025-09-18,2025-09-19,2025-09-25,TRAIN,24.78,32.1,23.0454,0.07,hold,0.295399,0.292466,0.294799,0.294399,6.1855e+08,0.0402455,2.60069,0.482325,0.287871,0.00382095,24.74
AMSC,2025-09-18,2025-09-19,2025-09-24,TRAIN,65.51,59.61,60.9243,0.07,stop,-0.0900626,-0.0964502,-0.0912626,-0.0910626,4.52513e+07,0.0424037,2.49256,0.178545,0.139601,0.00565149,64.49
APP,2025-09-19,2025-09-22,2025-09-26,TRAIN,647.05,669.86,601.756,0.07,hold,0.0352523,0.0323189,0.0346523,0.0342523,3.30576e+09,0.0111983,10.6483,0.116134,0.0758364,0.00674103,649.59
DRD,2025-09-19,2025-09-22,2025-09-26,TRAIN,26.77,28.41,24.8961,0.07,hold,0.0612626,0.054875,0.0600626,0.0602626,1.85085e+07,0.00655735,5.80004,0.141392,0.0949936,0.000106493,25.59
HOOD,2025-09-19,2025-09-22,2025-09-26,TRAIN,123.625,121.78,114.971,0.07,hold,-0.0149242,-0.0178576,-0.0155242,-0.0159242,4.16756e+09,0.00653374,5.11492,0.0847605,0.0630431,0.0049847,124.78
HBM,2025-09-22,2025-09-23,2025-09-29,TRAIN,14.27,15.21,13.2711,0.07,hold,0.0658724,0.062939,0.0652724,0.0648724,6.62132e+07,0.00648415,2.70306,0.0230381,0.0510355,0.00208774,14.21
LTBR,2025-09-22,2025-09-23,2025-09-24,TRAIN,20.425,18.66,18.9952,0.07,stop,-0.0864137,-0.0928013,-0.0876137,-0.0874137,1.63691e+07,-0.0109529,2.60493,0.293325,0.364252,0.000950271,20.15
MCY,2025-09-22,2025-09-23,2025-09-29,TRAIN,81.96,83.04,76.2228,0.07,hold,0.0131772,0.00678956,0.0119772,0.0121772,1.51489e+07,0.00880384,2.17289,0.0459989,0.0570434,-0.000473231,82.09
ATAI,2025-09-23,2025-09-24,2025-09-25,TRAIN,5.86,5.17,5.4498,0.07,stop,-0.117747,-0.124135,-0.118947,-0.118747,1.55008e+07,0.0471312,4.93397,0.206452,0.188559,0.00355701,5.61
UAMY,2025-09-23,2025-09-24,2025-09-24,TRAIN,7.87,6.67,7.3191,0.07,stop,-0.152478,-0.158865,-0.153678,-0.153478,2.52308e+07,0.0961241,4.5953,0.37218,0.239389,0.00602547,7.3
ACMR,2025-09-23,2025-09-24,2025-09-30,TRAIN,39,39.13,36.27,0.07,hold,0.00333333,-0.00305427,0.00213333,0.00233333,4.02882e+07,0.0577972,2.68948,0.260181,0.0803547,0.00541834,38.99
QURE,2025-09-24,2025-09-25,2025-10-01,TRAIN,50.43,54.99,46.8999,0.07,hold,0.0904224,0.0840348,0.0892224,0.0894224,1.83821e+07,1.88141,53.518,2.35452,2.42466,0.0981696,47.5
LAC,2025-09-24,2025-09-25,2025-09-29,TRAIN,6.78,5.74,6.3054,0.07,stop,-0.153392,-0.15978,-0.154592,-0.154392,1.67873e+07,0.64658,31.478,0.843558,0.849231,0.0285517,6.01
SVV,2025-09-24,2025-09-25,2025-10-01,TRAIN,13,12.98,12.09,0.07,hold,-0.00153852,-0.00792612,-0.00273852,-0.00253852,1.92894e+07,-0.000802577,2.93559,0.0248446,0.0434783,-0.00388844,13.2
XEL,2025-09-24,2025-09-25,2025-10-01,TRAIN,78.16,80.31,72.6888,0.07,hold,0.0275075,0.0245741,0.0269075,0.0265075,2.9622e+08,0.00191677,2.92648,0.08161,0.0807101,2.58982e-06,77.93
UUUU,2025-09-24,2025-09-25,2025-10-01,TRAIN,15.12,15.71,14.0616,0.07,hold,0.0390211,0.0360877,0.0384211,0.0380211,1.71463e+08,0.039592,2.26261,0.198153,0.135262,0.00796838,16.87
BABA,2025-09-24,2025-09-25,2025-10-01,TRAIN,173.4,182.78,161.262,0.07,hold,0.0540946,0.0511612,0.0534946,0.0530946,3.11967e+09,0.0791023,2.02555,0.0618042,0.0837172,0.0112249,176.44
EOSE,2025-09-24,2025-09-25,2025-10-01,TRAIN,10.12,12.37,9.4116,0.07,hold,0.222332,0.219399,0.221732,0.221332,1.05269e+08,0.0108268,2.01328,0.252941,0.0911884,0.0117507,10.65
SNX,2025-09-25,2025-09-26,2025-10-02,TRAIN,162.77,164.02,151.376,0.07,hold,0.00767958,0.00474618,0.00707958,0.00667958,9.06684e+07,-0.0240787,3.08311,0.059163,0.0540594,0.000686204,159.69
INTC,2025-09-25,2025-09-26,2025-10-02,TRAIN,35.015,37.3,32.5639,0.07,hold,0.0652578,0.0623244,0.0646578,0.0642578,1.52528e+09,0.0124921,2.84831,0.111874,0.18185,0.0133285,33.99
